"","subjid","weekday","ageyears","agegroup","language","order","timelinefirst","task","linenum","itemtype","itemnum","item","linelength","distfrommid","distfrommid2","response1","response2","response","correctr","prompts","exclude","DaysOfWeek_Correct","Num_Prompts","correctR","correct","dist.error","dist.error.a","resp.stat","resp.stat.1","item.stat","stat.correct","stat.correct.1","resp.remoteness","cor.remote"
"10202","C17NZ","3",4,"4","german","2",0,"timeline","1","event","1","lastbday",14,-6.8,NA,1,NA,1,1,NA,0,NA,NA,1,1,0,0,0,0,0,1,1,NA,NA
"10203","C17NZ","3",4,"4","german","2",0,"timeline","1","event","2","dinner",14,-6.5,NA,2,NA,2,3,NA,0,NA,NA,3,0,1,1,0,0,1,0,0,NA,NA
"10204","C17NZ","3",4,"4","german","2",0,"timeline","1","event","3","nextbday",14,-6.2,NA,3,NA,3,4,NA,0,NA,NA,4,0,1,1,0,0,1,0,0,NA,NA
"10205","C17NZ","3",4,"4","german","2",0,"timeline","1","event","4","breakfast",14,-5.8,NA,4,NA,4,2,NA,0,NA,NA,2,0,-2,2,0,0,0,1,1,NA,NA
"10206","C17NZ","3",4,"4","german","2",0,"timeline","2","deictic","1","thismorning",14,-6.7,NA,1,NA,1,2,NA,0,NA,NA,2,0,1,1,0,0,0,1,1,NA,NA
"10207","C17NZ","3",4,"4","german","2",0,"timeline","2","deictic","2","tonight",14,-6.5,NA,2,NA,2,3,NA,0,NA,NA,3,0,1,1,0,0,1,0,0,NA,NA
"10208","C17NZ","3",4,"4","german","2",0,"timeline","2","deictic","3","tomorrow",14,-6.2,NA,3,NA,3,4,NA,0,NA,NA,4,0,1,1,0,0,1,0,0,NA,NA
"10209","C17NZ","3",4,"4","german","2",0,"timeline","2","deictic","4","lastweek",14,-5.8,NA,4,NA,4,1,NA,0,NA,NA,1,0,-3,3,0,0,0,1,1,NA,NA
"10210","C17NZ","3",4,"4","german","2",0,"timeline","3","deictic","1","lastyear",14,-6.7,NA,1,NA,1,1,NA,0,NA,NA,1,1,0,0,0,0,0,1,1,NA,NA
"10211","C17NZ","3",4,"4","german","2",0,"timeline","3","deictic","2","yesterday",14,-6.4,NA,2,NA,2,2,NA,0,NA,NA,2,1,0,0,0,0,0,1,1,NA,NA
"10212","C17NZ","3",4,"4","german","2",0,"timeline","3","deictic","3","nextyear",14,-6.1,NA,3,NA,3,4,NA,0,NA,NA,4,0,1,1,0,0,1,0,0,NA,NA
"10213","C17NZ","3",4,"4","german","2",0,"timeline","3","deictic","4","nextweek",14,-5.8,NA,4,NA,4,3,NA,0,NA,NA,3,0,-1,1,0,0,1,0,0,NA,NA
"10214","C17NZ","3",4,"4","german","2",0,"timeline","4","deictic","1","tomorrow",14,-6.7,NA,1,NA,1,3,NA,0,NA,NA,3,0,2,2,0,0,1,0,0,NA,NA
"10215","C17NZ","3",4,"4","german","2",0,"timeline","4","deictic","2","yesterday",14,-6.5,NA,2,NA,2,2,NA,0,NA,NA,2,1,0,0,0,0,0,1,1,NA,NA
"10216","C17NZ","3",4,"4","german","2",0,"timeline","4","deictic","3","beforeyesterday",14,-6.3,NA,3,NA,3,1,NA,0,NA,NA,1,0,-2,2,0,0,0,1,1,NA,NA
"10217","C17NZ","3",4,"4","german","2",0,"timeline","4","deictic","4","aftertomorrow",14,-6,NA,4,NA,4,4,NA,0,NA,NA,4,1,0,0,0,0,1,0,0,NA,NA
"10218","C17NZ","3",4,"4","german","2",0,"calendar",NA,"verbal","1","daysofweek",NA,NA,NA,7,NA,7,7,NA,0,NA,NA,7,1,0,0,1,1,0,0,0,NA,NA
"10219","C17NZ","3",4,"4","german","2",0,"calendar","1","deictic","1","beforeyesterday",NA,NA,NA,5,3,3,2,1,0,NA,NA,2,0,-1,1,0,1,0,1,0,1,"0"
"10220","C17NZ","3",4,"4","german","2",0,"calendar","2","deictic","2","aftertomorrow",NA,NA,NA,2,5,5,6,1,0,NA,NA,6,0,1,1,1,0,1,1,0,1,"0"
"10221","C17NZ","3",4,"4","german","2",0,"calendar","3","deictic","3","yesterday",NA,NA,NA,1,2,2,3,1,0,NA,NA,3,0,1,1,0,0,0,1,1,2,"0"
"10222","C17NZ","3",4,"4","german","2",0,"calendar","4","deictic","4","tomorrow",NA,NA,NA,5,NA,5,5,0,0,NA,NA,5,1,0,0,1,1,1,1,1,1,"1"
"10223","C17NZ","3",4,"4","german","2",0,"calendar",NA,"verbal","2","aftertoday",NA,NA,NA,2,NA,2,1,NA,0,NA,NA,1,0,-1,1,0,0,1,0,0,NA,NA
"10224","C17NZ","3",4,"4","german","2",0,"calendar",NA,"verbal","3","beforetoday",NA,NA,NA,1,NA,1,2,NA,0,NA,NA,2,0,1,1,0,0,0,1,1,NA,NA
"10225","C17NZ","3",4,"4","german","2",0,"calendar",NA,"verbal","4","today",NA,NA,NA,NA,NA,NA,3,NA,0,NA,NA,3,NA,NA,NA,0,0,0,1,1,NA,NA
"10226","C17NZ","3",4,"4","german","2",0,"calendar",NA,"verbal","5","yesterday",NA,NA,NA,4,NA,4,2,NA,0,NA,NA,2,0,-2,2,0,0,0,1,1,NA,NA
"10227","C17NZ","3",4,"4","german","2",0,"calendar",NA,"verbal","6","tomorrow",NA,NA,NA,NA,NA,NA,4,NA,0,NA,NA,4,NA,NA,NA,0,0,1,0,0,NA,NA
"10228","C21NZ","3",5.3,"5","german","1",1,"timeline","1","event","1","breakfast",14,-0.4,NA,2,NA,2,2,NA,0,NA,NA,2,1,0,0,0,0,0,1,1,NA,NA
"10229","C21NZ","3",5.3,"5","german","1",1,"timeline","1","event","2","nextbday",14,0.7,NA,3,NA,3,4,NA,0,NA,NA,4,0,1,1,1,1,1,1,1,NA,NA
"10230","C21NZ","3",5.3,"5","german","1",1,"timeline","1","event","3","dinner",14,2.3,NA,4,NA,4,3,NA,0,NA,NA,3,0,-1,1,1,1,1,1,1,NA,NA
"10231","C21NZ","3",5.3,"5","german","1",1,"timeline","1","event","4","lastbday",14,-2.1,NA,1,NA,1,1,NA,0,NA,NA,1,1,0,0,0,0,0,1,1,NA,NA
"10232","C21NZ","3",5.3,"5","german","1",1,"timeline","2","deictic","1","lastweek",14,6.1,NA,2,NA,2,1,NA,0,NA,NA,1,0,-1,1,1,1,0,0,0,NA,NA
"10233","C21NZ","3",5.3,"5","german","1",1,"timeline","2","deictic","2","tomorrow",14,6.6,NA,3,NA,3,4,NA,0,NA,NA,4,0,1,1,1,1,1,1,1,NA,NA
"10234","C21NZ","3",5.3,"5","german","1",1,"timeline","2","deictic","3","tonight",14,6.7,NA,4,NA,4,3,NA,0,NA,NA,3,0,-1,1,1,1,1,1,1,NA,NA
"10235","C21NZ","3",5.3,"5","german","1",1,"timeline","2","deictic","4","thismorning",14,4.7,NA,1,NA,1,2,NA,0,NA,NA,2,0,1,1,1,1,0,0,0,NA,NA
"10236","C21NZ","3",5.3,"5","german","1",1,"timeline","3","deictic","1","nextweek",14,2.7,NA,2,NA,2,3,NA,0,NA,NA,3,0,1,1,1,1,1,1,1,NA,NA
"10237","C21NZ","3",5.3,"5","german","1",1,"timeline","3","deictic","2","nextyear",14,5.4,NA,4,NA,4,4,NA,0,NA,NA,4,1,0,0,1,1,1,1,1,NA,NA
"10238","C21NZ","3",5.3,"5","german","1",1,"timeline","3","deictic","3","yesterday",14,4.1,NA,3,NA,3,2,NA,0,NA,NA,2,0,-1,1,1,1,0,0,0,NA,NA
"10239","C21NZ","3",5.3,"5","german","1",1,"timeline","3","deictic","4","lastyear",14,1.9,NA,1,NA,1,1,NA,0,NA,NA,1,1,0,0,1,1,0,0,0,NA,NA
"10240","C21NZ","3",5.3,"5","german","1",1,"timeline","4","deictic","1","yesterday",14,0.8,NA,1,NA,1,2,NA,0,NA,NA,2,0,1,1,1,1,0,0,0,NA,NA
"10241","C21NZ","3",5.3,"5","german","1",1,"timeline","4","deictic","2","tomorrow",14,2.3,NA,3,NA,3,3,NA,0,NA,NA,3,1,0,0,1,1,1,1,1,NA,NA
"10242","C21NZ","3",5.3,"5","german","1",1,"timeline","4","deictic","3","aftertomorrow",14,3,NA,4,NA,4,4,NA,0,NA,NA,4,1,0,0,1,1,1,1,1,NA,NA
"10243","C21NZ","3",5.3,"5","german","1",1,"timeline","4","deictic","4","beforeyesterday",14,1.5,NA,2,NA,2,1,NA,0,NA,NA,1,0,-1,1,1,1,0,0,0,NA,NA
"10244","C21NZ","3",5.3,"5","german","4",1,"calendar",NA,"verbal","1","daysofweek",NA,NA,NA,4,NA,4,7,NA,0,NA,NA,7,0,3,3,0,0,0,1,1,NA,NA
"10245","C21NZ","3",5.3,"5","german","4",1,"calendar","1","deictic","1","beforeyesterday",NA,NA,NA,3,3,3,2,1,0,NA,NA,2,0,-1,1,0,0,0,1,1,1,"0"
"10246","C21NZ","3",5.3,"5","german","4",1,"calendar","2","deictic","2","aftertomorrow",NA,NA,NA,5,5,5,6,1,0,NA,NA,6,0,1,1,1,1,1,1,1,1,"0"
"10247","C21NZ","3",5.3,"5","german","4",1,"calendar","3","deictic","3","yesterday",NA,NA,NA,3,NA,3,3,0,0,NA,NA,3,1,0,0,0,0,0,1,1,1,"1"
"10248","C21NZ","3",5.3,"5","german","4",1,"calendar","4","deictic","4","tomorrow",NA,NA,NA,5,NA,5,5,0,0,NA,NA,5,1,0,0,1,1,1,1,1,1,"1"
"10249","C21NZ","3",5.3,"5","german","4",1,"calendar",NA,"verbal","2","aftertoday",NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,1,0,0,0,0,1,0,0,NA,NA
"10250","C21NZ","3",5.3,"5","german","4",1,"calendar",NA,"verbal","3","beforetoday",NA,NA,NA,2,NA,2,2,NA,0,NA,NA,2,1,0,0,0,0,0,1,1,NA,NA
"10251","C21NZ","3",5.3,"5","german","4",1,"calendar",NA,"verbal","4","today",NA,NA,NA,3,NA,3,3,NA,0,NA,NA,3,1,0,0,0,0,0,1,1,NA,NA
"10252","C21NZ","3",5.3,"5","german","4",1,"calendar",NA,"verbal","5","yesterday",NA,NA,NA,2,NA,2,2,NA,0,NA,NA,2,1,0,0,0,0,0,1,1,NA,NA
"10253","C21NZ","3",5.3,"5","german","4",1,"calendar",NA,"verbal","6","tomorrow",NA,NA,NA,NA,NA,NA,4,NA,0,NA,NA,4,NA,NA,NA,0,0,1,0,0,NA,NA
"10254","C25NZ","3",4.4,"4","german","1",0,"timeline","1","event","1","breakfast",14,3.9,NA,4,NA,4,2,NA,0,NA,NA,2,0,-2,2,1,1,0,0,0,NA,NA
"10255","C25NZ","3",4.4,"4","german","1",0,"timeline","1","event","2","nextbday",14,-3.9,NA,1,NA,1,4,NA,0,NA,NA,4,0,3,3,0,0,1,0,0,NA,NA
"10256","C25NZ","3",4.4,"4","german","1",0,"timeline","1","event","3","dinner",14,1.9,NA,3,NA,3,3,NA,0,NA,NA,3,1,0,0,1,1,1,1,1,NA,NA
"10257","C25NZ","3",4.4,"4","german","1",0,"timeline","1","event","4","lastbday",14,-2.2,NA,2,NA,2,1,NA,0,NA,NA,1,0,-1,1,0,0,0,1,1,NA,NA
"10258","C25NZ","3",4.4,"4","german","1",0,"timeline","2","deictic","1","lastweek",14,-0.1,NA,3,NA,3,1,NA,0,NA,NA,1,0,-2,2,0,0,0,1,1,NA,NA
"10259","C25NZ","3",4.4,"4","german","1",0,"timeline","2","deictic","2","tomorrow",14,4,NA,4,NA,4,4,NA,0,NA,NA,4,1,0,0,1,1,1,1,1,NA,NA
"10260","C25NZ","3",4.4,"4","german","1",0,"timeline","2","deictic","3","tonight",14,-2.9,NA,1,NA,1,3,NA,0,NA,NA,3,0,2,2,0,0,1,0,0,NA,NA
"10261","C25NZ","3",4.4,"4","german","1",0,"timeline","2","deictic","4","thismorning",14,-1.5,NA,2,NA,2,2,NA,0,NA,NA,2,1,0,0,0,0,0,1,1,NA,NA
"10262","C25NZ","3",4.4,"4","german","1",0,"timeline","3","deictic","1","nextweek",14,4.4,NA,4,NA,4,3,NA,0,NA,NA,3,0,-1,1,1,1,1,1,1,NA,NA
"10263","C25NZ","3",4.4,"4","german","1",0,"timeline","3","deictic","2","nextyear",14,-2.5,NA,2,NA,2,4,NA,0,NA,NA,4,0,2,2,0,0,1,0,0,NA,NA
"10264","C25NZ","3",4.4,"4","german","1",0,"timeline","3","deictic","3","yesterday",14,-5.5,NA,1,NA,1,2,NA,0,NA,NA,2,0,1,1,0,0,0,1,1,NA,NA
"10265","C25NZ","3",4.4,"4","german","1",0,"timeline","3","deictic","4","lastyear",14,2.5,NA,3,NA,3,1,NA,0,NA,NA,1,0,-2,2,1,1,0,0,0,NA,NA
"10266","C25NZ","3",4.4,"4","german","1",0,"timeline","4","deictic","1","yesterday",14,-3.2,NA,1,NA,1,2,NA,0,NA,NA,2,0,1,1,0,0,0,1,1,NA,NA
"10267","C25NZ","3",4.4,"4","german","1",0,"timeline","4","deictic","2","tomorrow",14,2.8,NA,3,NA,3,3,NA,0,NA,NA,3,1,0,0,1,1,1,1,1,NA,NA
"10268","C25NZ","3",4.4,"4","german","1",0,"timeline","4","deictic","3","aftertomorrow",14,4.8,NA,4,NA,4,4,NA,0,NA,NA,4,1,0,0,1,1,1,1,1,NA,NA
"10269","C25NZ","3",4.4,"4","german","1",0,"timeline","4","deictic","4","beforeyesterday",14,-1.4,NA,2,NA,2,1,NA,0,NA,NA,1,0,-1,1,0,0,0,1,1,NA,NA
"10270","C25NZ","3",4.4,"4","german","1",0,"calendar",NA,"verbal","1","daysofweek",NA,NA,NA,0,NA,0,7,NA,0,NA,NA,7,0,7,7,0,0,0,1,1,NA,NA
"10271","C25NZ","3",4.4,"4","german","1",0,"calendar","1","deictic","1","yesterday",NA,NA,NA,2,2,2,3,1,0,NA,NA,3,0,1,1,0,0,0,1,1,2,"0"
"10272","C25NZ","3",4.4,"4","german","1",0,"calendar","2","deictic","2","beforeyesterday",NA,NA,NA,3,3,3,2,1,0,NA,NA,2,0,-1,1,0,0,0,1,1,1,"0"
"10273","C25NZ","3",4.4,"4","german","1",0,"calendar","3","deictic","3","tomorrow",NA,NA,NA,5,NA,5,5,0,0,NA,NA,5,1,0,0,1,1,1,1,1,1,"1"
"10274","C25NZ","3",4.4,"4","german","1",0,"calendar","4","deictic","4","aftertomorrow",NA,NA,NA,6,NA,6,6,0,0,NA,NA,6,1,0,0,1,1,1,1,1,2,"1"
"10275","C25NZ","3",4.4,"4","german","1",0,"calendar",NA,"verbal","2","aftertoday",NA,NA,NA,1,NA,1,1,NA,0,NA,NA,1,1,0,0,0,0,1,0,0,NA,NA
"10276","C25NZ","3",4.4,"4","german","1",0,"calendar",NA,"verbal","3","beforetoday",NA,NA,NA,2,NA,2,2,NA,0,NA,NA,2,1,0,0,0,0,0,1,1,NA,NA
"10277","C25NZ","3",4.4,"4","german","1",0,"calendar",NA,"verbal","4","today",NA,NA,NA,NA,NA,NA,3,NA,0,NA,NA,3,NA,NA,NA,0,0,0,1,1,NA,NA
"10278","C25NZ","3",4.4,"4","german","1",0,"calendar",NA,"verbal","5","yesterday",NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"10279","C25NZ","3",4.4,"4","german","1",0,"calendar",NA,"verbal","6","tomorrow",NA,NA,NA,NA,NA,NA,4,NA,0,NA,NA,4,NA,NA,NA,0,0,1,0,0,NA,NA
"10280","C28MP","4",4.3,"4","german","1",0,"timeline","1","event","1","breakfast",14,6.8,NA,2,NA,2,2,NA,0,NA,NA,2,1,0,0,1,1,0,0,0,NA,NA
"10281","C28MP","4",4.3,"4","german","1",0,"timeline","1","event","2","nextbday",14,4.5,NA,1,NA,1,4,NA,0,NA,NA,4,0,3,3,1,1,1,1,1,NA,NA
"10282","C28MP","4",4.3,"4","german","1",0,"timeline","1","event","3","dinner",14,7.1,NA,3,NA,3,3,NA,0,NA,NA,3,1,0,0,1,1,1,1,1,NA,NA
"10283","C28MP","4",4.3,"4","german","1",0,"timeline","1","event","4","lastbday",14,7.3,NA,4,NA,4,1,NA,0,NA,NA,1,0,-3,3,1,1,0,0,0,NA,NA
"10284","C28MP","4",4.3,"4","german","1",0,"timeline","2","deictic","1","lastweek",14,-6.7,NA,1,NA,1,1,NA,0,NA,NA,1,1,0,0,0,0,0,1,1,NA,NA
"10285","C28MP","4",4.3,"4","german","1",0,"timeline","2","deictic","2","tomorrow",14,6.6,NA,4,NA,4,4,NA,0,NA,NA,4,1,0,0,1,1,1,1,1,NA,NA
"10286","C28MP","4",4.3,"4","german","1",0,"timeline","2","deictic","3","tonight",14,0.4,NA,2,NA,2,3,NA,0,NA,NA,3,0,1,1,1,1,1,1,1,NA,NA
"10287","C28MP","4",4.3,"4","german","1",0,"timeline","2","deictic","4","thismorning",14,6.3,NA,3,NA,3,2,NA,0,NA,NA,2,0,-1,1,1,1,0,0,0,NA,NA
"10288","C28MP","4",4.3,"4","german","1",0,"timeline","3","deictic","1","nextweek",14,6.2,NA,2,NA,2,3,NA,0,NA,NA,3,0,1,1,1,1,1,1,1,NA,NA
"10289","C28MP","4",4.3,"4","german","1",0,"timeline","3","deictic","2","nextyear",14,7,NA,4,NA,4,4,NA,0,NA,NA,4,1,0,0,1,1,1,1,1,NA,NA
"10290","C28MP","4",4.3,"4","german","1",0,"timeline","3","deictic","3","yesterday",14,6.7,NA,1,NA,1,2,NA,0,NA,NA,2,0,1,1,1,1,0,0,0,NA,NA
"10291","C28MP","4",4.3,"4","german","1",0,"timeline","3","deictic","4","lastyear",14,6.4,NA,3,NA,3,1,NA,0,NA,NA,1,0,-2,2,1,1,0,0,0,NA,NA
"10292","C28MP","4",4.3,"4","german","1",0,"timeline","4","deictic","1","yesterday",14,-6.4,NA,1,NA,1,2,NA,0,NA,NA,2,0,1,1,0,0,0,1,1,NA,NA
"10293","C28MP","4",4.3,"4","german","1",0,"timeline","4","deictic","2","tomorrow",14,6.3,NA,3,NA,3,3,NA,0,NA,NA,3,1,0,0,1,1,1,1,1,NA,NA
"10294","C28MP","4",4.3,"4","german","1",0,"timeline","4","deictic","3","aftertomorrow",14,6.6,NA,4,NA,4,4,NA,0,NA,NA,4,1,0,0,1,1,1,1,1,NA,NA
"10295","C28MP","4",4.3,"4","german","1",0,"timeline","4","deictic","4","beforeyesterday",14,-5.6,NA,2,NA,2,1,NA,0,NA,NA,1,0,-1,1,0,0,0,1,1,NA,NA
"10296","C28MP","4",4.3,"4","german","2",0,"calendar",NA,"verbal","1","daysofweek",NA,NA,NA,0,NA,0,7,NA,0,NA,NA,7,0,7,7,0,0,0,1,1,NA,NA
"10297","C28MP","4",4.3,"4","german","2",0,"calendar","1","deictic","1","yesterday",NA,NA,NA,1,3,3,3,1,0,NA,NA,3,1,0,0,0,0,0,1,1,1,"1"
"10298","C28MP","4",4.3,"4","german","2",0,"calendar","2","deictic","2","tomorrow",NA,NA,NA,3,6,6,5,1,0,NA,NA,5,0,-1,1,1,0,1,1,0,2,"0"
"10299","C28MP","4",4.3,"4","german","2",0,"calendar","3","deictic","3","beforeyesterday",NA,NA,NA,2,NA,2,2,0,0,NA,NA,2,1,0,0,0,0,0,1,1,2,"1"
"10300","C28MP","4",4.3,"4","german","2",0,"calendar","4","deictic","4","aftertomorrow",NA,NA,NA,6,NA,6,6,0,0,NA,NA,6,1,0,0,1,1,1,1,1,2,"1"
"10301","C28MP","4",4.3,"4","german","2",0,"calendar",NA,"verbal","2","aftertoday",NA,NA,NA,2,NA,2,1,NA,0,NA,NA,1,0,-1,1,0,0,1,0,0,NA,NA
"10302","C28MP","4",4.3,"4","german","2",0,"calendar",NA,"verbal","3","beforetoday",NA,NA,NA,2,NA,2,2,NA,0,NA,NA,2,1,0,0,0,0,0,1,1,NA,NA
"10303","C28MP","4",4.3,"4","german","2",0,"calendar",NA,"verbal","4","today",NA,NA,NA,1,NA,1,4,NA,0,NA,NA,4,0,3,3,0,0,0,1,1,NA,NA
"10304","C28MP","4",4.3,"4","german","2",0,"calendar",NA,"verbal","5","yesterday",NA,NA,NA,4,NA,4,3,NA,0,NA,NA,3,0,-1,1,0,0,0,1,1,NA,NA
"10305","C28MP","4",4.3,"4","german","2",0,"calendar",NA,"verbal","6","tomorrow",NA,NA,NA,NA,NA,NA,5,NA,0,NA,NA,5,NA,NA,NA,0,0,1,0,0,NA,NA
"10306","C05JBO","5",4.11,"4","german","2",0,"timeline","1","event","1","lastbday",14,-4.2,NA,1,NA,1,1,NA,0,NA,NA,1,1,0,0,0,0,0,1,1,NA,NA
"10307","C05JBO","5",4.11,"4","german","2",0,"timeline","1","event","2","dinner",14,2.8,NA,3,NA,3,3,NA,0,NA,NA,3,1,0,0,1,1,1,1,1,NA,NA
"10308","C05JBO","5",4.11,"4","german","2",0,"timeline","1","event","3","nextbday",14,5.8,NA,4,NA,4,4,NA,0,NA,NA,4,1,0,0,1,1,1,1,1,NA,NA
"10309","C05JBO","5",4.11,"4","german","2",0,"timeline","1","event","4","breakfast",14,-1.4,NA,2,NA,2,2,NA,0,NA,NA,2,1,0,0,0,0,0,1,1,NA,NA
"10310","C05JBO","5",4.11,"4","german","2",0,"timeline","2","deictic","1","thismorning",14,-3.1,NA,1,NA,1,2,NA,0,NA,NA,2,0,1,1,0,0,0,1,1,NA,NA
"10311","C05JBO","5",4.11,"4","german","2",0,"timeline","2","deictic","2","tonight",14,-2.7,NA,2,NA,2,3,NA,0,NA,NA,3,0,1,1,0,0,1,0,0,NA,NA
"10312","C05JBO","5",4.11,"4","german","2",0,"timeline","2","deictic","3","tomorrow",14,2.7,NA,3,NA,3,4,NA,0,NA,NA,4,0,1,1,1,1,1,1,1,NA,NA
"10313","C05JBO","5",4.11,"4","german","2",0,"timeline","2","deictic","4","lastweek",14,4.8,NA,4,NA,4,1,NA,0,NA,NA,1,0,-3,3,1,1,0,0,0,NA,NA
"10314","C05JBO","5",4.11,"4","german","2",0,"timeline","3","deictic","1","lastyear",14,-6.6,NA,1,NA,1,1,NA,0,NA,NA,1,1,0,0,0,0,0,1,1,NA,NA
"10315","C05JBO","5",4.11,"4","german","2",0,"timeline","3","deictic","2","yesterday",14,1.7,NA,3,NA,3,2,NA,0,NA,NA,2,0,-1,1,1,1,0,0,0,NA,NA
"10316","C05JBO","5",4.11,"4","german","2",0,"timeline","3","deictic","3","nextyear",14,-2.2,NA,2,NA,2,4,NA,0,NA,NA,4,0,2,2,0,0,1,0,0,NA,NA
"10317","C05JBO","5",4.11,"4","german","2",0,"timeline","3","deictic","4","nextweek",14,3.8,NA,4,NA,4,3,NA,0,NA,NA,3,0,-1,1,1,1,1,1,1,NA,NA
"10318","C05JBO","5",4.11,"4","german","2",0,"timeline","4","deictic","1","tomorrow",14,4.3,NA,4,NA,4,3,NA,0,NA,NA,3,0,-1,1,1,1,1,1,1,NA,NA
"10319","C05JBO","5",4.11,"4","german","2",0,"timeline","4","deictic","2","yesterday",14,-2.6,NA,1,NA,1,2,NA,0,NA,NA,2,0,1,1,0,0,0,1,1,NA,NA
"10320","C05JBO","5",4.11,"4","german","2",0,"timeline","4","deictic","3","beforeyesterday",14,2.8,NA,3,NA,3,1,NA,0,NA,NA,1,0,-2,2,1,1,0,0,0,NA,NA
"10321","C05JBO","5",4.11,"4","german","2",0,"timeline","4","deictic","4","aftertomorrow",14,1.1,NA,2,NA,2,4,NA,0,NA,NA,4,0,2,2,1,1,1,1,1,NA,NA
"10322","C05JBO","5",4.11,"4","german","1",0,"calendar",NA,"verbal","1","daysofweek",NA,NA,NA,0,NA,0,7,NA,0,NA,NA,7,0,7,7,0,0,0,1,1,NA,NA
"10323","C05JBO","5",4.11,"4","german","1",0,"calendar","1","deictic","1","yesterday",NA,NA,NA,6,3,3,3,1,0,NA,NA,3,1,0,0,0,1,0,1,0,1,"1"
"10324","C05JBO","5",4.11,"4","german","1",0,"calendar","2","deictic","2","beforeyesterday",NA,NA,NA,2,NA,2,2,0,0,NA,NA,2,1,0,0,0,0,0,1,1,2,"1"
"10325","C05JBO","5",4.11,"4","german","1",0,"calendar","3","deictic","3","tomorrow",NA,NA,NA,1,1,1,5,1,0,NA,NA,5,0,4,4,0,0,1,0,0,3,"0"
"10326","C05JBO","5",4.11,"4","german","1",0,"calendar","4","deictic","4","aftertomorrow",NA,NA,NA,6,NA,6,6,0,0,NA,NA,6,1,0,0,1,1,1,1,1,2,"1"
"10327","C05JBO","5",4.11,"4","german","1",0,"calendar",NA,"verbal","2","aftertoday",NA,NA,NA,2,NA,2,1,NA,0,NA,NA,1,0,-1,1,0,0,1,0,0,NA,NA
"10328","C05JBO","5",4.11,"4","german","1",0,"calendar",NA,"verbal","3","beforetoday",NA,NA,NA,1,NA,1,2,NA,0,NA,NA,2,0,1,1,0,0,0,1,1,NA,NA
"10329","C05JBO","5",4.11,"4","german","1",0,"calendar",NA,"verbal","4","today",NA,NA,NA,5,NA,5,5,NA,0,NA,NA,5,1,0,0,1,1,0,0,0,NA,NA
"10330","C05JBO","5",4.11,"4","german","1",0,"calendar",NA,"verbal","5","yesterday",NA,NA,NA,NA,NA,NA,4,NA,0,NA,NA,4,NA,NA,NA,0,0,0,1,1,NA,NA
"10331","C05JBO","5",4.11,"4","german","1",0,"calendar",NA,"verbal","6","tomorrow",NA,NA,NA,NA,NA,NA,6,NA,0,NA,NA,6,NA,NA,NA,0,0,1,0,0,NA,NA
"10332","C42JPB","5",4.2,"4","german","2",1,"timeline","1","event","1","lastbday",14,-4.3,NA,1,NA,1,1,NA,0,NA,NA,1,1,0,0,0,0,0,1,1,NA,NA
"10333","C42JPB","5",4.2,"4","german","2",1,"timeline","1","event","2","dinner",14,3.4,NA,4,NA,4,3,NA,0,NA,NA,3,0,-1,1,1,1,1,1,1,NA,NA
"10334","C42JPB","5",4.2,"4","german","2",1,"timeline","1","event","3","nextbday",14,2.7,NA,3,NA,3,4,NA,0,NA,NA,4,0,1,1,1,1,1,1,1,NA,NA
"10335","C42JPB","5",4.2,"4","german","2",1,"timeline","1","event","4","breakfast",14,1.7,NA,2,NA,2,2,NA,0,NA,NA,2,1,0,0,1,1,0,0,0,NA,NA
"10336","C42JPB","5",4.2,"4","german","2",1,"timeline","2","deictic","1","thismorning",14,3.1,NA,3,NA,3,2,NA,0,NA,NA,2,0,-1,1,1,1,0,0,0,NA,NA
"10337","C42JPB","5",4.2,"4","german","2",1,"timeline","2","deictic","2","tonight",14,6.7,NA,4,NA,4,3,NA,0,NA,NA,3,0,-1,1,1,1,1,1,1,NA,NA
"10338","C42JPB","5",4.2,"4","german","2",1,"timeline","2","deictic","3","tomorrow",14,-6.7,NA,1,NA,1,4,NA,0,NA,NA,4,0,3,3,0,0,1,0,0,NA,NA
"10339","C42JPB","5",4.2,"4","german","2",1,"timeline","2","deictic","4","lastweek",14,0,NA,2,NA,2,1,NA,0,NA,NA,1,0,-1,1,0,0,0,1,1,NA,NA
"10340","C42JPB","5",4.2,"4","german","2",1,"timeline","3","deictic","1","lastyear",14,-6.6,NA,1,NA,1,1,NA,0,NA,NA,1,1,0,0,0,0,0,1,1,NA,NA
"10341","C42JPB","5",4.2,"4","german","2",1,"timeline","3","deictic","2","yesterday",14,0,NA,2,NA,2,2,NA,0,NA,NA,2,1,0,0,0,0,0,1,1,NA,NA
"10342","C42JPB","5",4.2,"4","german","2",1,"timeline","3","deictic","3","nextyear",14,3.9,NA,3,NA,3,4,NA,0,NA,NA,4,0,1,1,1,1,1,1,1,NA,NA
"10343","C42JPB","5",4.2,"4","german","2",1,"timeline","3","deictic","4","nextweek",14,7,NA,4,NA,4,3,NA,0,NA,NA,3,0,-1,1,1,1,1,1,1,NA,NA
"10344","C42JPB","5",4.2,"4","german","2",1,"timeline","4","deictic","1","tomorrow",14,0,NA,3,NA,3,3,NA,0,NA,NA,3,1,0,0,0,0,1,0,0,NA,NA
