subjid,ID,dob,dot,weekday,agedays,ageyears,agegroup,language,monolingual,site,order,timelinefirst,task,linenum,itemtype,itemnum,item,covered,linelength,distfrommid_c1,distfrommid_c2,response1,response2,response,correctr,prompts,comments,exclude,experimenter
57,136107,1/4/13,6/20/19,5,2358,6.460273973,6,english ,1,Lab,2,1,timeline,1,event,1,lastbday,0,14,-4.5,,,,2,1,,,,bg
57,136107,1/4/13,6/20/19,5,2358,6.460273973,6,english ,1,Lab,2,1,timeline,1,event,2,dinner,0,14,3.9,,,,4,3,,,,bg
57,136107,1/4/13,6/20/19,5,2358,6.460273973,6,english ,1,Lab,2,1,timeline,1,event,3,nextbday,0,14,-5.6,,,,1,4,,,,bg
57,136107,1/4/13,6/20/19,5,2358,6.460273973,6,english ,1,Lab,2,1,timeline,1,event,4,breakfast,0,14,1.2,,,,3,2,,,,bg
57,136107,1/4/13,6/20/19,5,2358,6.460273973,6,english ,1,Lab,2,1,timeline,2,deictic,1,thismorning,0,14,-0.8,,,,1,2,,,,bg
57,136107,1/4/13,6/20/19,5,2358,6.460273973,6,english ,1,Lab,2,1,timeline,2,deictic,2,tonight,0,14,3.8,,,,2,3,,,,bg
57,136107,1/4/13,6/20/19,5,2358,6.460273973,6,english ,1,Lab,2,1,timeline,2,deictic,3,tomorrow,0,14,5.4,,,,3,4,,,,bg
57,136107,1/4/13,6/20/19,5,2358,6.460273973,6,english ,1,Lab,2,1,timeline,2,deictic,4,lastweek,0,14,6.2,,,,4,1,,,,bg
57,136107,1/4/13,6/20/19,5,2358,6.460273973,6,english ,1,Lab,2,1,timeline,3,deictic,1,last year,0,14,-0.6,,,,2,1,,,,bg
57,136107,1/4/13,6/20/19,5,2358,6.460273973,6,english ,1,Lab,2,1,timeline,3,deictic,2,yesterday,0,14,1.7,,,,3,2,,,,bg
57,136107,1/4/13,6/20/19,5,2358,6.460273973,6,english ,1,Lab,2,1,timeline,3,deictic,3,nextyear,0,14,3.7,,,,4,4,,,,bg
57,136107,1/4/13,6/20/19,5,2358,6.460273973,6,english ,1,Lab,2,1,timeline,3,deictic,4,nextweek,0,14,-4.4,,,,1,3,,,,bg
57,136107,1/4/13,6/20/19,5,2358,6.460273973,6,english ,1,Lab,2,1,timeline,4,deictic,1,tomorrow,0,14,0.9,,,,3,3,,,,bg
57,136107,1/4/13,6/20/19,5,2358,6.460273973,6,english ,1,Lab,2,1,timeline,4,deictic,2,yesterday,0,14,-3.3,,,,2,2,,,,bg
57,136107,1/4/13,6/20/19,5,2358,6.460273973,6,english ,1,Lab,2,1,timeline,4,deictic,3,twoago,0,14,-6.4,,,,1,1,,,,bg
57,136107,1/4/13,6/20/19,5,2358,6.460273973,6,english ,1,Lab,2,1,timeline,4,deictic,4,twofromnow,0,14,4,,,,4,4,,,,bg
57,136107,1/4/13,6/20/19,5,2358,6.460273973,6,english ,1,Lab,2,,calendar,,verbal,1,daysofweek,,,,,,,7,7,,,,bg
57,136107,1/4/13,6/20/19,5,2358,6.460273973,6,english ,1,Lab,2,,calendar,1,deictic,1,yesterday,1,,,,3,,3,3,0,,,bg
57,136107,1/4/13,6/20/19,5,2358,6.460273973,6,english ,1,Lab,2,,calendar,2,deictic,2,tomorrow,1,,,,5,,5,5,0,,,bg
57,136107,1/4/13,6/20/19,5,2358,6.460273973,6,english ,1,Lab,2,,calendar,3,deictic,3,beforeyesterday,1,,,,2,,2,2,0,,,bg
57,136107,1/4/13,6/20/19,5,2358,6.460273973,6,english ,1,Lab,2,,calendar,4,deictic,4,aftertomorrow,1,,,,6,,6,6,0,,,bg
57,136107,1/4/13,6/20/19,5,2358,6.460273973,6,english ,1,Lab,2,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,,,bg
57,136107,1/4/13,6/20/19,5,2358,6.460273973,6,english ,1,Lab,2,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,,,bg
57,136107,1/4/13,6/20/19,5,2358,6.460273973,6,english ,1,Lab,2,,calendar,,verbal,4,today,,,,,,,4,4,,,,bg
57,136107,1/4/13,6/20/19,5,2358,6.460273973,6,english ,1,Lab,2,,calendar,,verbal,5,yesterday,,,,,,,3,3,,,,bg
57,136107,1/4/13,6/20/19,5,2358,6.460273973,6,english ,1,Lab,2,,calendar,,verbal,6,tomorrow,,,,,,,5,5,,,,bg
58,149980,3/8/14,6/24/19,2,1934,5.298630137,5,english ,1,Lab,2,1,timeline,1,event,1,lastbday,1,14,-5.5,-5.4,,,1,1,,,,vj
58,149980,3/8/14,6/24/19,2,1934,5.298630137,5,english ,1,Lab,2,1,timeline,1,event,2,dinner,1,14,-2.5,-2.5,,,3,3,,,,vj
58,149980,3/8/14,6/24/19,2,1934,5.298630137,5,english ,1,Lab,2,1,timeline,1,event,3,nextbday,1,14,-3.7,-3.8,,,2,4,,,,vj
58,149980,3/8/14,6/24/19,2,1934,5.298630137,5,english ,1,Lab,2,1,timeline,1,event,4,breakfast,1,14,6.3,6.1,,,4,2,,,,vj
58,149980,3/8/14,6/24/19,2,1934,5.298630137,5,english ,1,Lab,2,1,timeline,2,deictic,1,thismorning,1,14,-6.9,-6.7,,,1,2,,,,vj
58,149980,3/8/14,6/24/19,2,1934,5.298630137,5,english ,1,Lab,2,1,timeline,2,deictic,2,tonight,1,14,-0.7,-0.4,,,2,3,,,,vj
58,149980,3/8/14,6/24/19,2,1934,5.298630137,5,english ,1,Lab,2,1,timeline,2,deictic,3,tomorrow,1,14,0.7,0.5,,,3,4,,,,vj
58,149980,3/8/14,6/24/19,2,1934,5.298630137,5,english ,1,Lab,2,1,timeline,2,deictic,4,lastweek,1,14,6,5.7,,,4,1,,,,vj
58,149980,3/8/14,6/24/19,2,1934,5.298630137,5,english ,1,Lab,2,1,timeline,3,deictic,1,last year,1,14,5.7,5.6,,,4,1,,,,vj
58,149980,3/8/14,6/24/19,2,1934,5.298630137,5,english ,1,Lab,2,1,timeline,3,deictic,2,yesterday,1,14,-6.4,-6.1,,,1,2,,,,vj
58,149980,3/8/14,6/24/19,2,1934,5.298630137,5,english ,1,Lab,2,1,timeline,3,deictic,3,nextyear,1,14,3.1,2.9,,,3,4,,,,vj
58,149980,3/8/14,6/24/19,2,1934,5.298630137,5,english ,1,Lab,2,1,timeline,3,deictic,4,nextweek,1,14,-1.2,-1,,,2,3,,,,vj
58,149980,3/8/14,6/24/19,2,1934,5.298630137,5,english ,1,Lab,2,1,timeline,4,deictic,1,tomorrow,1,14,-6.4,-6.2,,,1,3,,,,vj
58,149980,3/8/14,6/24/19,2,1934,5.298630137,5,english ,1,Lab,2,1,timeline,4,deictic,2,yesterday,1,14,-0.6,-0.4,,,2,2,,,,vj
58,149980,3/8/14,6/24/19,2,1934,5.298630137,5,english ,1,Lab,2,1,timeline,4,deictic,3,twoago,1,14,-0.8,0.5,,,3,1,,,,vj
58,149980,3/8/14,6/24/19,2,1934,5.298630137,5,english ,1,Lab,2,1,timeline,4,deictic,4,twofromnow,1,14,6.3,6.5,,,4,4,,,,vj
58,149980,3/8/14,6/24/19,2,1934,5.298630137,5,english ,1,Lab,4,,calendar,,verbal,1,daysofweek,,,,,,,7,7,3,,,vj
58,149980,3/8/14,6/24/19,2,1934,5.298630137,5,english ,1,Lab,4,,calendar,1,deictic,1,beforeyesterday,1,,,,3,,3,2,0,,,vj
58,149980,3/8/14,6/24/19,2,1934,5.298630137,5,english ,1,Lab,4,,calendar,2,deictic,2,aftertomorrow,1,,,,5,6,6,6,1,,,vj
58,149980,3/8/14,6/24/19,2,1934,5.298630137,5,english ,1,Lab,4,,calendar,3,deictic,3,yesterday,1,,,,2,3,3,3,1,,,vj
58,149980,3/8/14,6/24/19,2,1934,5.298630137,5,english ,1,Lab,4,,calendar,4,deictic,4,tomorrow,1,,,,5,,5,5,0,,,vj
58,149980,3/8/14,6/24/19,2,1934,5.298630137,5,english ,1,Lab,4,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,,,vj
58,149980,3/8/14,6/24/19,2,1934,5.298630137,5,english ,1,Lab,4,,calendar,,verbal,3,beforetoday,,,,,,,1,2,,,,vj
58,149980,3/8/14,6/24/19,2,1934,5.298630137,5,english ,1,Lab,4,,calendar,,verbal,4,today,,,,,,,7,1,,,,vj
58,149980,3/8/14,6/24/19,2,1934,5.298630137,5,english ,1,Lab,4,,calendar,,verbal,5,yesterday,,,,,,,2,7,,,,vj
58,149980,3/8/14,6/24/19,2,1934,5.298630137,5,english ,1,Lab,4,,calendar,,verbal,6,tomorrow,,,,,,,7,2,,,,vj
59,149979,2/8/13,6/24/19,2,2327,6.375342466,6,english ,1,Lab,2,1,timeline,1,event,1,lastbday,0,14,-1.5,-1.5,,,2,1,,,,bg
59,149979,2/8/13,6/24/19,2,2327,6.375342466,6,english ,1,Lab,2,1,timeline,1,event,2,dinner,0,14,4,4,,,4,3,,,,bg
59,149979,2/8/13,6/24/19,2,2327,6.375342466,6,english ,1,Lab,2,1,timeline,1,event,3,nextbday,0,14,3.4,3.3,,,3,4,,,,bg
59,149979,2/8/13,6/24/19,2,2327,6.375342466,6,english ,1,Lab,2,1,timeline,1,event,4,breakfast,0,14,-5.1,-5,,,1,2,,,,bg
59,149979,2/8/13,6/24/19,2,2327,6.375342466,6,english ,1,Lab,2,1,timeline,2,deictic,1,thismorning,0,14,-6.9,-6.9,,,1,2,,,,bg
59,149979,2/8/13,6/24/19,2,2327,6.375342466,6,english ,1,Lab,2,1,timeline,2,deictic,2,tonight,0,14,5.1,5.1,,,3,3,,,,bg
59,149979,2/8/13,6/24/19,2,2327,6.375342466,6,english ,1,Lab,2,1,timeline,2,deictic,3,tomorrow,0,14,6.9,6.7,,,4,4,,,,bg
59,149979,2/8/13,6/24/19,2,2327,6.375342466,6,english ,1,Lab,2,1,timeline,2,deictic,4,lastweek,0,14,-3.9,-3.9,,,2,1,,,,bg
59,149979,2/8/13,6/24/19,2,2327,6.375342466,6,english ,1,Lab,2,1,timeline,3,deictic,1,last year,0,14,0,0,,,2,1,,,,bg
59,149979,2/8/13,6/24/19,2,2327,6.375342466,6,english ,1,Lab,2,1,timeline,3,deictic,2,yesterday,0,14,-2.2,-2.1,,,1,2,,,,bg
59,149979,2/8/13,6/24/19,2,2327,6.375342466,6,english ,1,Lab,2,1,timeline,3,deictic,3,nextyear,0,14,3.2,3.1,,,4,4,,,,bg
59,149979,2/8/13,6/24/19,2,2327,6.375342466,6,english ,1,Lab,2,1,timeline,3,deictic,4,nextweek,0,14,1.6,1.6,,,3,3,,,,bg
59,149979,2/8/13,6/24/19,2,2327,6.375342466,6,english ,1,Lab,2,1,timeline,4,deictic,1,tomorrow,0,14,-0.7,-0.7,,,3,3,,,,bg
59,149979,2/8/13,6/24/19,2,2327,6.375342466,6,english ,1,Lab,2,1,timeline,4,deictic,2,yesterday,0,14,2.4,2.5,,,4,2,,,,bg
59,149979,2/8/13,6/24/19,2,2327,6.375342466,6,english ,1,Lab,2,1,timeline,4,deictic,3,twoago,0,14,-2,-2,,,1,1,,,,bg
59,149979,2/8/13,6/24/19,2,2327,6.375342466,6,english ,1,Lab,2,1,timeline,4,deictic,4,twofromnow,0,14,-1.8,-1.3,,,2,4,,,,bg
59,149979,2/8/13,6/24/19,2,2327,6.375342466,6,english ,1,Lab,4,,calendar,,verbal,1,daysofweek,,,,,,,7,7,1,,,bg
59,149979,2/8/13,6/24/19,2,2327,6.375342466,6,english ,1,Lab,4,,calendar,1,deictic,1,beforeyesterday,1,,,,5,2,2,2,1,,,bg
59,149979,2/8/13,6/24/19,2,2327,6.375342466,6,english ,1,Lab,4,,calendar,2,deictic,2,aftertomorrow,1,,,,3,5,5,6,1,,,bg
59,149979,2/8/13,6/24/19,2,2327,6.375342466,6,english ,1,Lab,4,,calendar,3,deictic,3,yesterday,1,,,,3,,3,3,0,,,bg
59,149979,2/8/13,6/24/19,2,2327,6.375342466,6,english ,1,Lab,4,,calendar,4,deictic,4,tomorrow,1,,,,6,5,5,5,1,,,bg
59,149979,2/8/13,6/24/19,2,2327,6.375342466,6,english ,1,Lab,4,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,,,bg
59,149979,2/8/13,6/24/19,2,2327,6.375342466,6,english ,1,Lab,4,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,,,bg
59,149979,2/8/13,6/24/19,2,2327,6.375342466,6,english ,1,Lab,4,,calendar,,verbal,4,today,,,,,,,1,1,,,,bg
59,149979,2/8/13,6/24/19,2,2327,6.375342466,6,english ,1,Lab,4,,calendar,,verbal,5,yesterday,,,,,,,5,7,,,,bg
59,149979,2/8/13,6/24/19,2,2327,6.375342466,6,english ,1,Lab,4,,calendar,,verbal,6,tomorrow,,,,,,,2,2,,,,bg
60,146563,10/10/12,6/25/19,3,2449,6.709589041,6,english ,1,Lab,3,,calendar,,verbal,1,daysofweek,,,,,,,7,7,,,,mp
60,146563,10/10/12,6/25/19,3,2449,6.709589041,6,english ,1,Lab,3,,calendar,1,deictic,1,tomorrow,1,,,,5,,5,5,0,,,mp
60,146563,10/10/12,6/25/19,3,2449,6.709589041,6,english ,1,Lab,3,,calendar,2,deictic,2,beforeyesterday,1,,,,3,2,2,2,1,,,mp
60,146563,10/10/12,6/25/19,3,2449,6.709589041,6,english ,1,Lab,3,,calendar,3,deictic,3,aftertomorrow,1,,,,6,,6,6,0,,,mp
60,146563,10/10/12,6/25/19,3,2449,6.709589041,6,english ,1,Lab,3,,calendar,4,deictic,4,yesterday,1,,,,3,,3,3,0,,,mp
60,146563,10/10/12,6/25/19,3,2449,6.709589041,6,english ,1,Lab,3,,calendar,,verbal,2,aftertoday,,,,,,,2,1,,,,mp
60,146563,10/10/12,6/25/19,3,2449,6.709589041,6,english ,1,Lab,3,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,,,mp
60,146563,10/10/12,6/25/19,3,2449,6.709589041,6,english ,1,Lab,3,,calendar,,verbal,4,today,,,,,,,6,2,,,,mp
60,146563,10/10/12,6/25/19,3,2449,6.709589041,6,english ,1,Lab,3,,calendar,,verbal,5,yesterday,,,,,,,1,1,,,,mp
60,146563,10/10/12,6/25/19,3,2449,6.709589041,6,english ,1,Lab,3,,calendar,,verbal,6,tomorrow,,,,,,,3,3,,,,mp
60,146563,10/10/12,6/25/19,3,2449,6.709589041,6,english ,1,Lab,1,0,timeline,1,event,1,breakfast,0,14,-6,,,,1,2,,,,mp
60,146563,10/10/12,6/25/19,3,2449,6.709589041,6,english ,1,Lab,1,0,timeline,1,event,2,nextbday,0,14,-1.5,,,,3,4,,,,mp
60,146563,10/10/12,6/25/19,3,2449,6.709589041,6,english ,1,Lab,1,0,timeline,1,event,3,dinner,0,14,6.6,,,,4,3,,,,mp
60,146563,10/10/12,6/25/19,3,2449,6.709589041,6,english ,1,Lab,1,0,timeline,1,event,4,lastbday,0,14,-3.4,,,,2,1,,,,mp
60,146563,10/10/12,6/25/19,3,2449,6.709589041,6,english ,1,Lab,1,0,timeline,2,deictic,1,lastweek,0,14,-3.3,,,,2,1,,,,mp
60,146563,10/10/12,6/25/19,3,2449,6.709589041,6,english ,1,Lab,1,0,timeline,2,deictic,2,tomorrow,0,14,-0.8,,,,3,4,,,,mp
60,146563,10/10/12,6/25/19,3,2449,6.709589041,6,english ,1,Lab,1,0,timeline,2,deictic,3,tonight,0,14,6.7,,,,4,3,,,,mp
60,146563,10/10/12,6/25/19,3,2449,6.709589041,6,english ,1,Lab,1,0,timeline,2,deictic,4,thismorning,0,14,-6.3,,,,1,2,,,,mp
60,146563,10/10/12,6/25/19,3,2449,6.709589041,6,english ,1,Lab,1,0,timeline,3,deictic,1,nextweek,0,14,-0.7,,,,3,3,,,,mp
60,146563,10/10/12,6/25/19,3,2449,6.709589041,6,english ,1,Lab,1,0,timeline,3,deictic,2,nextyear,0,14,2.9,,,,4,4,,,,mp
60,146563,10/10/12,6/25/19,3,2449,6.709589041,6,english ,1,Lab,1,0,timeline,3,deictic,3,yesterday,0,14,-2.5,,,,2,2,,,,mp
60,146563,10/10/12,6/25/19,3,2449,6.709589041,6,english ,1,Lab,1,0,timeline,3,deictic,4,last year,0,14,-4.7,,,,1,1,,,,mp
60,146563,10/10/12,6/25/19,3,2449,6.709589041,6,english ,1,Lab,1,0,timeline,4,deictic,1,yesterday,0,14,-2.3,,,,2,2,,,,mp
60,146563,10/10/12,6/25/19,3,2449,6.709589041,6,english ,1,Lab,1,0,timeline,4,deictic,2,tomorrow,0,14,-0.2,,,,3,3,,,,mp
60,146563,10/10/12,6/25/19,3,2449,6.709589041,6,english ,1,Lab,1,0,timeline,4,deictic,3,twofromnow,0,14,2.5,,,,4,4,,,,mp
60,146563,10/10/12,6/25/19,3,2449,6.709589041,6,english ,1,Lab,1,0,timeline,4,deictic,4,twoago,0,14,-4.4,,,,1,1,,,,mp
61,149217,8/24/12,6/26/19,4,2497,6.84109589,6,english ,1,Lab,4,,calendar,,verbal,1,daysofweek,,,,,,,6,7,1,,,ab
61,149217,8/24/12,6/26/19,4,2497,6.84109589,6,english ,1,Lab,4,,calendar,1,deictic,1,beforeyesterday,1,,,,3,3,3,2,1,,,ab
61,149217,8/24/12,6/26/19,4,2497,6.84109589,6,english ,1,Lab,4,,calendar,2,deictic,2,aftertomorrow,1,,,,5,5,5,6,1,,,ab
61,149217,8/24/12,6/26/19,4,2497,6.84109589,6,english ,1,Lab,4,,calendar,3,deictic,3,yesterday,1,,,,7,3,3,3,1,,,ab
61,149217,8/24/12,6/26/19,4,2497,6.84109589,6,english ,1,Lab,4,,calendar,4,deictic,4,tomorrow,1,,,,6,5,5,5,1,,,ab
61,149217,8/24/12,6/26/19,4,2497,6.84109589,6,english ,1,Lab,4,,calendar,,verbal,2,aftertoday,,,,,,,2,1,,,,ab
61,149217,8/24/12,6/26/19,4,2497,6.84109589,6,english ,1,Lab,4,,calendar,,verbal,3,beforetoday,,,,,,,1,2,,,,ab
61,149217,8/24/12,6/26/19,4,2497,6.84109589,6,english ,1,Lab,4,,calendar,,verbal,4,today,,,,,,,999,3,,June,,ab
61,149217,8/24/12,6/26/19,4,2497,6.84109589,6,english ,1,Lab,4,,calendar,,verbal,5,yesterday,,,,,,,5,4,,,,ab
61,149217,8/24/12,6/26/19,4,2497,6.84109589,6,english ,1,Lab,4,,calendar,,verbal,6,tomorrow,,,,,,,6,2,,,,ab
61,149217,8/24/12,6/26/19,4,2497,6.84109589,6,english ,1,Lab,1,0,timeline,1,event,1,breakfast,0,14,-5.2,,,,1,2,,,,ab
61,149217,8/24/12,6/26/19,4,2497,6.84109589,6,english ,1,Lab,1,0,timeline,1,event,2,nextbday,0,14,3.8,,,,4,4,,,,ab
61,149217,8/24/12,6/26/19,4,2497,6.84109589,6,english ,1,Lab,1,0,timeline,1,event,3,dinner,0,14,-2.4,,,,3,3,,,,ab
61,149217,8/24/12,6/26/19,4,2497,6.84109589,6,english ,1,Lab,1,0,timeline,1,event,4,lastbday,0,14,-4.3,,,,2,1,,,,ab
61,149217,8/24/12,6/26/19,4,2497,6.84109589,6,english ,1,Lab,1,0,timeline,2,deictic,1,lastweek,0,14,-4.4,,,,2,1,,,,ab
61,149217,8/24/12,6/26/19,4,2497,6.84109589,6,english ,1,Lab,1,0,timeline,2,deictic,2,tomorrow,0,14,-5.8,,,,1,4,,,,ab
61,149217,8/24/12,6/26/19,4,2497,6.84109589,6,english ,1,Lab,1,0,timeline,2,deictic,3,tonight,0,14,2.3,,,,3,3,,,,ab
61,149217,8/24/12,6/26/19,4,2497,6.84109589,6,english ,1,Lab,1,0,timeline,2,deictic,4,thismorning,0,14,6.4,,,,4,2,,,,ab
61,149217,8/24/12,6/26/19,4,2497,6.84109589,6,english ,1,Lab,1,0,timeline,3,deictic,1,nextweek,0,14,-0.4,,,,3,3,,,,ab
61,149217,8/24/12,6/26/19,4,2497,6.84109589,6,english ,1,Lab,1,0,timeline,3,deictic,2,nextyear,0,14,-1.7,,,,2,4,,,,ab
61,149217,8/24/12,6/26/19,4,2497,6.84109589,6,english ,1,Lab,1,0,timeline,3,deictic,3,yesterday,0,14,2,,,,4,2,,,,ab
61,149217,8/24/12,6/26/19,4,2497,6.84109589,6,english ,1,Lab,1,0,timeline,3,deictic,4,last year,0,14,-3.6,,,,1,1,,,,ab
61,149217,8/24/12,6/26/19,4,2497,6.84109589,6,english ,1,Lab,1,0,timeline,4,deictic,1,yesterday,0,14,0.5,,,,3,2,,,,ab
61,149217,8/24/12,6/26/19,4,2497,6.84109589,6,english ,1,Lab,1,0,timeline,4,deictic,2,tomorrow,0,14,-1.3,,,,2,3,,,,ab
61,149217,8/24/12,6/26/19,4,2497,6.84109589,6,english ,1,Lab,1,0,timeline,4,deictic,3,twofromnow,0,14,2.3,,,,4,4,,,,ab
61,149217,8/24/12,6/26/19,4,2497,6.84109589,6,english ,1,Lab,1,0,timeline,4,deictic,4,twoago,0,14,-3.6,,,,1,1,,,,ab
62,utls63,7/16/14,6/26/19,4,1806,4.947945205,4,english ,1,utls ,3,,calendar,,verbal,1,daysofweek,,,,,,,7,7,0,,1,bg
62,utls63,7/16/14,6/26/19,4,1806,4.947945205,4,english ,1,utls ,3,,calendar,1,deictic,1,tomorrow,1,,,,5,,5,5,0,,1,bg
62,utls63,7/16/14,6/26/19,4,1806,4.947945205,4,english ,1,utls ,3,,calendar,2,deictic,2,beforeyesterday,1,,,,1,3,3,2,1,,1,bg
62,utls63,7/16/14,6/26/19,4,1806,4.947945205,4,english ,1,utls ,3,,calendar,3,deictic,3,aftertomorrow,1,,,,1,6,6,6,1,,1,bg
62,utls63,7/16/14,6/26/19,4,1806,4.947945205,4,english ,1,utls ,3,,calendar,4,deictic,4,yesterday,1,,,,1,3,3,3,1,,1,bg
62,utls63,7/16/14,6/26/19,4,1806,4.947945205,4,english ,1,utls ,3,,calendar,,verbal,2,aftertoday,,,,,,,999,1,,,1,bg
62,utls63,7/16/14,6/26/19,4,1806,4.947945205,4,english ,1,utls ,3,,calendar,,verbal,3,beforetoday,,,,,,,999,2,,,1,bg
62,utls63,7/16/14,6/26/19,4,1806,4.947945205,4,english ,1,utls ,3,,calendar,,verbal,4,today,,,,,,,999,3,,,1,bg
62,utls63,7/16/14,6/26/19,4,1806,4.947945205,4,english ,1,utls ,3,,calendar,,verbal,5,yesterday,,,,,,,999,2,,,1,bg
62,utls63,7/16/14,6/26/19,4,1806,4.947945205,4,english ,1,utls ,3,,calendar,,verbal,6,tomorrow,,,,,,,999,4,,,1,bg
62,utls63,7/16/14,6/26/19,4,1806,4.947945205,4,english ,1,utls ,2,0,timeline,1,event,1,lastbday,0,14,0,,,,2,1,,,1,bg
62,utls63,7/16/14,6/26/19,4,1806,4.947945205,4,english ,1,utls ,2,0,timeline,1,event,2,dinner,0,14,-4.8,,,,1,3,,,1,bg
62,utls63,7/16/14,6/26/19,4,1806,4.947945205,4,english ,1,utls ,2,0,timeline,1,event,3,nextbday,0,14,4.4,,,,4,4,,,1,bg
62,utls63,7/16/14,6/26/19,4,1806,4.947945205,4,english ,1,utls ,2,0,timeline,1,event,4,breakfast,0,14,1.2,,,,3,2,,,1,bg
62,utls63,7/16/14,6/26/19,4,1806,4.947945205,4,english ,1,utls ,2,0,timeline,2,deictic,1,thismorning,0,14,-5.8,,,,1,2,,,1,bg
62,utls63,7/16/14,6/26/19,4,1806,4.947945205,4,english ,1,utls ,2,0,timeline,2,deictic,2,tonight,0,14,6.1,,,,3,3,,,1,bg
62,utls63,7/16/14,6/26/19,4,1806,4.947945205,4,english ,1,utls ,2,0,timeline,2,deictic,3,tomorrow,0,14,6.6,,,,4,4,,,1,bg
62,utls63,7/16/14,6/26/19,4,1806,4.947945205,4,english ,1,utls ,2,0,timeline,2,deictic,4,lastweek,0,14,-1.9,,,,2,1,,,1,bg
62,utls63,7/16/14,6/26/19,4,1806,4.947945205,4,english ,1,utls ,2,0,timeline,3,deictic,1,last year,0,14,-6.6,,,,1,1,,,1,bg
62,utls63,7/16/14,6/26/19,4,1806,4.947945205,4,english ,1,utls ,2,0,timeline,3,deictic,2,yesterday,0,14,-1.6,,,,2,2,,,1,bg
62,utls63,7/16/14,6/26/19,4,1806,4.947945205,4,english ,1,utls ,2,0,timeline,3,deictic,3,nextyear,0,14,6.9,,,,4,4,,,1,bg
62,utls63,7/16/14,6/26/19,4,1806,4.947945205,4,english ,1,utls ,2,0,timeline,3,deictic,4,nextweek,0,14,3.3,,,,3,3,,,1,bg
62,utls63,7/16/14,6/26/19,4,1806,4.947945205,4,english ,1,utls ,2,0,timeline,4,deictic,1,tomorrow,0,14,-3.9,,,,3,3,,,1,bg
62,utls63,7/16/14,6/26/19,4,1806,4.947945205,4,english ,1,utls ,2,0,timeline,4,deictic,2,yesterday,0,14,-6.8,,,,2,2,,,1,bg
62,utls63,7/16/14,6/26/19,4,1806,4.947945205,4,english ,1,utls ,2,0,timeline,4,deictic,3,twoago,0,14,-7.3,,,,1,1,,,1,bg
62,utls63,7/16/14,6/26/19,4,1806,4.947945205,4,english ,1,utls ,2,0,timeline,4,deictic,4,twofromnow,0,14,0,,,,4,4,,,1,bg
63,utls64,9/13/12,6/26/19,4,2477,6.78630137,5,english ,1,utls ,2,1,timeline,1,event,1,lastbday,1,14,1.9,,,,3,1,,,,bg
63,utls64,9/13/12,6/26/19,4,2477,6.78630137,5,english ,1,utls ,2,1,timeline,1,event,2,dinner,1,14,-2.9,,,,2,3,,,,bg
63,utls64,9/13/12,6/26/19,4,2477,6.78630137,5,english ,1,utls ,2,1,timeline,1,event,3,nextbday,1,14,-3.9,,,,1,4,,,,bg
63,utls64,9/13/12,6/26/19,4,2477,6.78630137,5,english ,1,utls ,2,1,timeline,1,event,4,breakfast,1,14,3.4,,,,4,2,,,,bg
63,utls64,9/13/12,6/26/19,4,2477,6.78630137,5,english ,1,utls ,2,1,timeline,2,deictic,1,thismorning,1,14,-0.7,,,,2,2,,,,bg
63,utls64,9/13/12,6/26/19,4,2477,6.78630137,5,english ,1,utls ,2,1,timeline,2,deictic,2,tonight,1,14,5.4,,,,4,3,,,,bg
63,utls64,9/13/12,6/26/19,4,2477,6.78630137,5,english ,1,utls ,2,1,timeline,2,deictic,3,tomorrow,1,14,-2,,,,1,4,,,,bg
63,utls64,9/13/12,6/26/19,4,2477,6.78630137,5,english ,1,utls ,2,1,timeline,2,deictic,4,lastweek,1,14,2.4,,,,3,1,,,,bg
63,utls64,9/13/12,6/26/19,4,2477,6.78630137,5,english ,1,utls ,2,1,timeline,3,deictic,1,last year,1,14,6.7,,,,4,1,,,,bg
63,utls64,9/13/12,6/26/19,4,2477,6.78630137,5,english ,1,utls ,2,1,timeline,3,deictic,2,yesterday,1,14,-6,,,,1,2,,,,bg
63,utls64,9/13/12,6/26/19,4,2477,6.78630137,5,english ,1,utls ,2,1,timeline,3,deictic,3,nextyear,1,14,0,,,,3,4,,,,bg
63,utls64,9/13/12,6/26/19,4,2477,6.78630137,5,english ,1,utls ,2,1,timeline,3,deictic,4,nextweek,1,14,-2.5,,,,2,3,,,,bg
63,utls64,9/13/12,6/26/19,4,2477,6.78630137,5,english ,1,utls ,2,1,timeline,4,deictic,1,tomorrow,1,14,5.2,,,,4,3,,,,bg
63,utls64,9/13/12,6/26/19,4,2477,6.78630137,5,english ,1,utls ,2,1,timeline,4,deictic,2,yesterday,1,14,-5.3,,,,1,2,,,,bg
63,utls64,9/13/12,6/26/19,4,2477,6.78630137,5,english ,1,utls ,2,1,timeline,4,deictic,3,twoago,1,14,0,,,,2,1,,,,bg
63,utls64,9/13/12,6/26/19,4,2477,6.78630137,5,english ,1,utls ,2,1,timeline,4,deictic,4,twofromnow,1,14,2.4,,,,3,4,,,,bg
