subjid,ID,dob,dot,weekday,agedays,ageyears,agegroup,language,monolingual,order,timelinefirst,task,linenum,itemtype,itemnum,item,linelength,distfrommid,rank,distfrommid_2,response1,response2,response,correctr,prompts,comments,exclude,experimenter,DaysOfWeek_Correct,Num_Prompts
108,136499,42012,43765,7,1753,4.802739726,4,english,1,2,,calendar,4,deictic,4,aftertomorrow,,,,,3,5,5,6,1,,,vj,,
108,136499,42012,43765,7,1753,4.802739726,4,english,1,2,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,,,vj,,
108,136499,42012,43765,7,1753,4.802739726,4,english,1,2,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,,,vj,,
108,136499,42012,43765,7,1753,4.802739726,4,english,1,2,,calendar,,verbal,4,today,,,,,,,7,7,,,,vj,,
108,136499,42012,43765,7,1753,4.802739726,4,english,1,2,,calendar,,verbal,5,yesterday,,,,,,,6,6,,,,vj,,
108,136499,42012,43765,7,1753,4.802739726,4,english,1,2,,calendar,,verbal,6,tomorrow,,,,,,,4,1,,,,vj,,
109,148704,41980,43765,7,1785,4.890410959,4,english,1,1,1,timeline,1,event,1,breakfast,14,7,,,,,4,2,,,,ab,,
109,148704,41980,43765,7,1785,4.890410959,4,english,1,1,1,timeline,1,event,2,nextbday,14,0,,,,,3,4,,,,ab,,
109,148704,41980,43765,7,1785,4.890410959,4,english,1,1,1,timeline,1,event,3,dinner,14,-7,,,,,1,3,,,,ab,,
109,148704,41980,43765,7,1785,4.890410959,4,english,1,1,1,timeline,1,event,4,lastbday,14,0,,,,,2,1,,,,ab,,
109,148704,41980,43765,7,1785,4.890410959,4,english,1,1,1,timeline,2,deictic,1,lastweek,14,0,,,,,3,1,,,,ab,,
109,148704,41980,43765,7,1785,4.890410959,4,english,1,1,1,timeline,2,deictic,2,tomorrow,14,7,,,,,4,4,,,,ab,,
109,148704,41980,43765,7,1785,4.890410959,4,english,1,1,1,timeline,2,deictic,3,tonight,14,-7,,,,,1,3,,,,ab,,
109,148704,41980,43765,7,1785,4.890410959,4,english,1,1,1,timeline,2,deictic,4,thismorning,14,0,,,,,2,2,,,,ab,,
109,148704,41980,43765,7,1785,4.890410959,4,english,1,1,1,timeline,3,deictic,1,nextweek,14,-7,,,,,1,3,,,,ab,,
109,148704,41980,43765,7,1785,4.890410959,4,english,1,1,1,timeline,3,deictic,2,nextyear,14,6.8,,,,,4,4,,,,ab,,
109,148704,41980,43765,7,1785,4.890410959,4,english,1,1,1,timeline,3,deictic,3,yesterday,14,0,,,,,3,2,,,,ab,,
109,148704,41980,43765,7,1785,4.890410959,4,english,1,1,1,timeline,3,deictic,4,last year,14,-6.9,,,,,2,1,,,,ab,,
109,148704,41980,43765,7,1785,4.890410959,4,english,1,1,1,timeline,4,deictic,1,yesterday,14,0.1,,,,,3,2,,,,ab,,
109,148704,41980,43765,7,1785,4.890410959,4,english,1,1,1,timeline,4,deictic,2,tomorrow,14,-7,,,,,1,3,,,,ab,,
109,148704,41980,43765,7,1785,4.890410959,4,english,1,1,1,timeline,4,deictic,3,twofromnow,14,7,,,,,4,4,,,,ab,,
109,148704,41980,43765,7,1785,4.890410959,4,english,1,1,1,timeline,4,deictic,4,twoago,14,0,,,,,2,1,,,,ab,,
109,148704,41980,43765,7,1785,4.890410959,4,english,1,1,,calendar,,verbal,1,daysofweek,,,,,,,4,7,3,,,ab,0,3
109,148704,41980,43765,7,1785,4.890410959,4,english,1,1,,calendar,1,deictic,1,yesterday,,,,,3,,3,3,0,,,ab,,
109,148704,41980,43765,7,1785,4.890410959,4,english,1,1,,calendar,2,deictic,2,beforeyesterday,,,,,3,2,2,2,1,,,ab,,
109,148704,41980,43765,7,1785,4.890410959,4,english,1,1,,calendar,3,deictic,3,tomorrow,,,,,7,5,5,5,1,,,ab,,
109,148704,41980,43765,7,1785,4.890410959,4,english,1,1,,calendar,4,deictic,4,aftertomorrow,,,,,1,6,6,6,1,,,ab,,
109,148704,41980,43765,7,1785,4.890410959,4,english,1,1,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,,,ab,,
109,148704,41980,43765,7,1785,4.890410959,4,english,1,1,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,,,ab,,
109,148704,41980,43765,7,1785,4.890410959,4,english,1,1,,calendar,,verbal,4,today,,,,,,,1,1,,,,ab,,
109,148704,41980,43765,7,1785,4.890410959,4,english,1,1,,calendar,,verbal,5,yesterday,,,,,,,2,7,,,,ab,,
109,148704,41980,43765,7,1785,4.890410959,4,english,1,1,,calendar,,verbal,6,tomorrow,,,,,,,6,2,,,,ab,,
110,150424,41261,43765,7,2504,6.860273973,6,english,1,3,,calendar,,verbal,1,daysofweek,,,,,,,7,7,0,,,tm,1,0
110,150424,41261,43765,7,2504,6.860273973,6,english,1,3,,calendar,1,deictic,1,tomorrow,,,,,5,,5,5,0,,,tm,,
110,150424,41261,43765,7,2504,6.860273973,6,english,1,3,,calendar,2,deictic,2,beforeyesterday,,,,,3,2,2,2,1,,,tm,,
110,150424,41261,43765,7,2504,6.860273973,6,english,1,3,,calendar,3,deictic,3,aftertomorrow,,,,,6,,6,6,0,,,tm,,
110,150424,41261,43765,7,2504,6.860273973,6,english,1,3,,calendar,4,deictic,4,yesterday,,,,,3,,3,3,0,,,tm,,
110,150424,41261,43765,7,2504,6.860273973,6,english,1,3,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,,,tm,,
110,150424,41261,43765,7,2504,6.860273973,6,english,1,3,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,,,tm,,
110,150424,41261,43765,7,2504,6.860273973,6,english,1,3,,calendar,,verbal,4,today,,,,,,,3,1,,,,tm,,
110,150424,41261,43765,7,2504,6.860273973,6,english,1,3,,calendar,,verbal,5,yesterday,,,,,,,3,7,,,,tm,,
110,150424,41261,43765,7,2504,6.860273973,6,english,1,3,,calendar,,verbal,6,tomorrow,,,,,,,2,2,,,,tm,,
110,150424,41261,43765,7,2504,6.860273973,6,english,1,2,0,timeline,1,event,1,lastbday,14,-6.9,,,,,1,1,,,,tm,,
110,150424,41261,43765,7,2504,6.860273973,6,english,1,2,0,timeline,1,event,2,dinner,14,4,,,,,4,3,,,,tm,,
110,150424,41261,43765,7,2504,6.860273973,6,english,1,2,0,timeline,1,event,3,nextbday,14,0.1,,,,,3,4,,,,tm,,
110,150424,41261,43765,7,2504,6.860273973,6,english,1,2,0,timeline,1,event,4,breakfast,14,-3.6,,,,,2,2,,,,tm,,
110,150424,41261,43765,7,2504,6.860273973,6,english,1,2,0,timeline,2,deictic,1,thismorning,14,-3.1,,,,,2,2,,,,tm,,
110,150424,41261,43765,7,2504,6.860273973,6,english,1,2,0,timeline,2,deictic,2,tonight,14,3.7,,,,,3,3,,,,tm,,
110,150424,41261,43765,7,2504,6.860273973,6,english,1,2,0,timeline,2,deictic,3,tomorrow,14,7,,,,,4,4,,,,tm,,
110,150424,41261,43765,7,2504,6.860273973,6,english,1,2,0,timeline,2,deictic,4,lastweek,14,-7,,,,,1,1,,,,tm,,
110,150424,41261,43765,7,2504,6.860273973,6,english,1,2,0,timeline,3,deictic,1,last year,14,-7,,,,,1,1,,,,tm,,
110,150424,41261,43765,7,2504,6.860273973,6,english,1,2,0,timeline,3,deictic,2,yesterday,14,-3.1,,,,,2,2,,,,tm,,
110,150424,41261,43765,7,2504,6.860273973,6,english,1,2,0,timeline,3,deictic,3,nextyear,14,7,,,,,4,4,,,,tm,,
110,150424,41261,43765,7,2504,6.860273973,6,english,1,2,0,timeline,3,deictic,4,nextweek,14,6,,,,,3,3,,,,tm,,
110,150424,41261,43765,7,2504,6.860273973,6,english,1,2,0,timeline,4,deictic,1,tomorrow,14,6.7,,,,,4,3,,,,tm,,
110,150424,41261,43765,7,2504,6.860273973,6,english,1,2,0,timeline,4,deictic,2,yesterday,14,-7,,,,,1,2,,,,tm,,
110,150424,41261,43765,7,2504,6.860273973,6,english,1,2,0,timeline,4,deictic,3,twoago,14,-6.9,,,,,2,1,,,,tm,,
110,150424,41261,43765,7,2504,6.860273973,6,english,1,2,0,timeline,4,deictic,4,twofromnow,14,6.6,,,,,3,4,,,,tm,,
111,139087,41965,43770,5,1805,4.945205479,6,english ,1,2,1,timeline,1,event,1,lastbday,14,0.1,,,,,3,1,,,,ah,,
111,139087,41965,43770,5,1805,4.945205479,6,english,1,2,1,timeline,1,event,2,dinner,14,6.9,,,,,4,3,,,,ah,,
111,139087,41965,43770,5,1805,4.945205479,6,english,1,2,1,timeline,1,event,3,nextbday,14,-0.1,,,,,2,4,,,,ah,,
111,139087,41965,43770,5,1805,4.945205479,6,english,1,2,1,timeline,1,event,4,breakfast,14,-7,,,,,1,2,,,,ah,,
111,139087,41965,43770,5,1805,4.945205479,6,english,1,2,1,timeline,2,deictic,1,thismorning,14,0.1,,,,,1,2,,,,ah,,
111,139087,41965,43770,5,1805,4.945205479,6,english,1,2,1,timeline,2,deictic,2,tonight,14,6.8,,,,,2,3,,,,ah,,
111,139087,41965,43770,5,1805,4.945205479,6,english,1,2,1,timeline,2,deictic,3,tomorrow,14,7,,,,,3,4,,,,ah,,
111,139087,41965,43770,5,1805,4.945205479,6,english,1,2,1,timeline,2,deictic,4,lastweek,14,6.9,,,,,4,1,,,,ah,,
111,139087,41965,43770,5,1805,4.945205479,6,english,1,2,1,timeline,3,deictic,1,last year,14,-6.8,,,,,1,1,,,,ah,,
111,139087,41965,43770,5,1805,4.945205479,6,english,1,2,1,timeline,3,deictic,2,yesterday,14,-0.1,,,,,2,2,,,,ah,,
111,139087,41965,43770,5,1805,4.945205479,6,english,1,2,1,timeline,3,deictic,3,nextyear,14,6.9,,,,,4,4,,,,ah,,
111,139087,41965,43770,5,1805,4.945205479,6,english,1,2,1,timeline,3,deictic,4,nextweek,14,1.1,,,,,3,3,,,,ah,,
111,139087,41965,43770,5,1805,4.945205479,6,english,1,2,1,timeline,4,deictic,1,tomorrow,14,5.4,,,,,4,3,,,,ah,,
111,139087,41965,43770,5,1805,4.945205479,6,english,1,2,1,timeline,4,deictic,2,yesterday,14,1.6,,,,,2,2,,,,ah,,
111,139087,41965,43770,5,1805,4.945205479,6,english,1,2,1,timeline,4,deictic,3,twoago,14,4.9,,,,,3,1,,,,ah,,
111,139087,41965,43770,5,1805,4.945205479,6,english,1,2,1,timeline,4,deictic,4,twofromnow,14,-0.1,,,,,4,4,,,,ah,,
111,139087,41965,43770,5,1805,4.945205479,6,english,1,4,,calendar,,verbal,1,daysofweek,,,,,,,5,7,2,,,ah,0,2
111,139087,41965,43770,5,1805,4.945205479,6,english,1,4,,calendar,1,deictic,1,beforeyesterday,,,,,5,3,3,2,1,,,ah,,
111,139087,41965,43770,5,1805,4.945205479,6,english,1,4,,calendar,2,deictic,2,aftertomorrow,,,,,6,,6,6,0,,,ah,,
111,139087,41965,43770,5,1805,4.945205479,6,english,1,4,,calendar,3,deictic,3,yesterday,,,,,3,,3,3,0,,,ah,,
111,139087,41965,43770,5,1805,4.945205479,6,english,1,4,,calendar,4,deictic,4,tomorrow,,,,,5,,5,5,0,,,ah,,
111,139087,41965,43770,5,1805,4.945205479,6,english,1,4,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,,,ah,,
111,139087,41965,43770,5,1805,4.945205479,6,english,1,4,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,,,ah,,
111,139087,41965,43770,5,1805,4.945205479,6,english,1,4,,calendar,,verbal,4,today,,,,,,,5,5,,,,ah,,
111,139087,41965,43770,5,1805,4.945205479,6,english,1,4,,calendar,,verbal,5,yesterday,,,,,,,4,4,,,,ah,,
111,139087,41965,43770,5,1805,4.945205479,6,english,1,4,,calendar,,verbal,6,tomorrow,,,,,,,6,6,,,,ah,,
112,148991,41702,43772,7,2070,5.671232877,5,english,1,3,,calendar,,verbal,1,daysofweek,,,,,,,7,7,,,,ab,1,0
112,148991,41702,43772,7,2070,5.671232877,5,english,1,3,,calendar,1,deictic,1,tomorrow,,,,,5,,5,5,0,,,ab,,
112,148991,41702,43772,7,2070,5.671232877,5,english,1,3,,calendar,2,deictic,2,beforeyesterday,,,,,3,2,2,2,1,,,ab,,
112,148991,41702,43772,7,2070,5.671232877,5,english,1,3,,calendar,3,deictic,3,aftertomorrow,,,,,6,,6,6,0,,,ab,,
112,148991,41702,43772,7,2070,5.671232877,5,english,1,3,,calendar,4,deictic,4,yesterday,,,,,3,,3,3,0,,,ab,,
112,148991,41702,43772,7,2070,5.671232877,5,english,1,3,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,,,ab,,
112,148991,41702,43772,7,2070,5.671232877,5,english,1,3,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,,,ab,,
112,148991,41702,43772,7,2070,5.671232877,5,english,1,3,,calendar,,verbal,4,today,,,,,,,1,7,,,,ab,,
112,148991,41702,43772,7,2070,5.671232877,5,english,1,3,,calendar,,verbal,5,yesterday,,,,,,,6,6,,,,ab,,
112,148991,41702,43772,7,2070,5.671232877,5,english,1,3,,calendar,,verbal,6,tomorrow,,,,,,,7,1,,,,ab,,
112,148991,41702,43772,7,2070,5.671232877,5,english,1,1,0,timeline,1,event,1,breakfast,14,-7,,,,,1,2,,,,ab,,
112,148991,41702,43772,7,2070,5.671232877,5,english,1,1,0,timeline,1,event,2,nextbday,14,0,,,,,2,4,,,,ab,,
112,148991,41702,43772,7,2070,5.671232877,5,english,1,1,0,timeline,1,event,3,dinner,14,6.9,,,,,4,3,,,,ab,,
112,148991,41702,43772,7,2070,5.671232877,5,english,1,1,0,timeline,1,event,4,lastbday,14,0.1,,,,,3,1,,,,ab,,
112,148991,41702,43772,7,2070,5.671232877,5,english,1,1,0,timeline,2,deictic,1,lastweek,14,0,,,,,2,1,,,,ab,,
112,148991,41702,43772,7,2070,5.671232877,5,english,1,1,0,timeline,2,deictic,2,tomorrow,14,0.2,,,,,3,4,,,,ab,,
112,148991,41702,43772,7,2070,5.671232877,5,english,1,1,0,timeline,2,deictic,3,tonight,14,6.9,,,,,4,3,,,,ab,,
112,148991,41702,43772,7,2070,5.671232877,5,english,1,1,0,timeline,2,deictic,4,thismorning,14,-7,,,,,1,2,,,,ab,,
112,148991,41702,43772,7,2070,5.671232877,5,english,1,1,0,timeline,3,deictic,1,nextweek,14,0,,,,,3,3,,,,ab,,
112,148991,41702,43772,7,2070,5.671232877,5,english,1,1,0,timeline,3,deictic,2,nextyear,14,0.3,,,,,4,4,,,,ab,,
112,148991,41702,43772,7,2070,5.671232877,5,english,1,1,0,timeline,3,deictic,3,yesterday,14,-0.2,,,,,2,2,,,,ab,,
112,148991,41702,43772,7,2070,5.671232877,5,english,1,1,0,timeline,3,deictic,4,last year,14,-7,,,,,1,1,,,,ab,,
112,148991,41702,43772,7,2070,5.671232877,5,english,1,1,0,timeline,4,deictic,1,yesterday,14,0,,,,,3,2,,,,ab,,
112,148991,41702,43772,7,2070,5.671232877,5,english,1,1,0,timeline,4,deictic,2,tomorrow,14,0.3,,,,,4,3,,,,ab,,
112,148991,41702,43772,7,2070,5.671232877,5,english,1,1,0,timeline,4,deictic,3,twofromnow,14,-0.3,,,,,2,4,,,,ab,,
112,148991,41702,43772,7,2070,5.671232877,5,english,1,1,0,timeline,4,deictic,4,twoago,14,-0.7,,,,,1,1,,,,ab,,
113,149230,41780,43772,7,1992,5.457534247,5,english,1,4,,calendar,,verbal,1,daysofweek,,,,,,,7,7,,,1,ab,1,0
113,149230,41780,43772,7,1992,5.457534247,5,english,1,4,,calendar,1,deictic,1,beforeyesterday,,,,,3,3,3,2,1,,1,ab,,
113,149230,41780,43772,7,1992,5.457534247,5,english,1,4,,calendar,2,deictic,2,aftertomorrow,,,,,5,5,5,6,1,,1,ab,,
113,149230,41780,43772,7,1992,5.457534247,5,english,1,4,,calendar,3,deictic,3,yesterday,,,,,3,,3,3,0,,1,ab,,
113,149230,41780,43772,7,1992,5.457534247,5,english,1,4,,calendar,4,deictic,4,tomorrow,,,,,5,,5,5,0,,1,ab,,
113,149230,41780,43772,7,1992,5.457534247,5,english,1,4,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,,1,ab,,
113,149230,41780,43772,7,1992,5.457534247,5,english,1,4,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,,1,ab,,
113,149230,41780,43772,7,1992,5.457534247,5,english,1,4,,calendar,,verbal,4,today,,,,,,,3,7,,,1,ab,,
113,149230,41780,43772,7,1992,5.457534247,5,english,1,4,,calendar,,verbal,5,yesterday,,,,,,,I don’t know,6,,,1,ab,,
113,149230,41780,43772,7,1992,5.457534247,5,english,1,4,,calendar,,verbal,6,tomorrow,,,,,,,1,1,,,1,ab,,
113,149230,41780,43772,7,1992,5.457534247,5,english,1,1,0,timeline,1,event,1,breakfast,14,0,,,,,2,2,,,1,ab,,
113,149230,41780,43772,7,1992,5.457534247,5,english,1,1,0,timeline,1,event,2,nextbday,14,0.1,,,,,3,4,,,1,ab,,
113,149230,41780,43772,7,1992,5.457534247,5,english,1,1,0,timeline,1,event,3,dinner,14,-0.1,,,,,1,3,,,1,ab,,
113,149230,41780,43772,7,1992,5.457534247,5,english,1,1,0,timeline,1,event,4,lastbday,14,0.2,,,,,4,1,,,1,ab,,
113,149230,41780,43772,7,1992,5.457534247,5,english,1,1,0,timeline,2,deictic,1,lastweek,14,0.1,,,,,2,1,,,1,ab,,
113,149230,41780,43772,7,1992,5.457534247,5,english,1,1,0,timeline,2,deictic,2,tomorrow,14,0.6,,,,,3,4,,,1,ab,,
113,149230,41780,43772,7,1992,5.457534247,5,english,1,1,0,timeline,2,deictic,3,tonight,14,0.9,,,,,4,3,,,1,ab,,
113,149230,41780,43772,7,1992,5.457534247,5,english,1,1,0,timeline,2,deictic,4,thismorning,14,-0.2,,,,,1,2,,,1,ab,,
113,149230,41780,43772,7,1992,5.457534247,5,english,1,1,0,timeline,3,deictic,1,nextweek,14,,,,,,999,3,,Experimentor error,1,ab,,
113,149230,41780,43772,7,1992,5.457534247,5,english,1,1,0,timeline,3,deictic,2,nextyear,14,,,,,,999,4,,Experimentor error,1,ab,,
113,149230,41780,43772,7,1992,5.457534247,5,english,1,1,0,timeline,3,deictic,3,yesterday,14,,,,,,999,2,,Experimentor error,1,ab,,
113,149230,41780,43772,7,1992,5.457534247,5,english,1,1,0,timeline,3,deictic,4,last year,14,,,,,,999,1,,Experimentor error,1,ab,,
113,149230,41780,43772,7,1992,5.457534247,5,english,1,1,0,timeline,4,deictic,1,yesterday,14,2.8,,,,,1,2,,,1,ab,,
113,149230,41780,43772,7,1992,5.457534247,5,english,1,1,0,timeline,4,deictic,2,tomorrow,14,0.8,,,,,4,3,,,1,ab,,
113,149230,41780,43772,7,1992,5.457534247,5,english,1,1,0,timeline,4,deictic,3,twofromnow,14,1.6,,,,,2,4,,,1,ab,,
113,149230,41780,43772,7,1992,5.457534247,5,english,1,1,0,timeline,4,deictic,4,twoago,14,2,,,,,3,1,,,1,ab,,
114,137219,42238,43772,7,1534,4.202739726,4,english,1,2,1,timeline,1,event,1,lastbday,14,-3,,,,,2,1,,,1,mp,,
114,137219,42238,43772,7,1534,4.202739726,4,english,1,2,1,timeline,1,event,2,dinner,14,4.4,,,,,4,3,,,1,mp,,
114,137219,42238,43772,7,1534,4.202739726,4,english,1,2,1,timeline,1,event,3,nextbday,14,-2.3,,,,,3,4,,,1,mp,,
114,137219,42238,43772,7,1534,4.202739726,4,english,1,2,1,timeline,1,event,4,breakfast,14,-4.9,,,,,1,2,,,1,mp,,
114,137219,42238,43772,7,1534,4.202739726,4,english,1,2,1,timeline,2,deictic,1,thismorning,14,-2.8,,,,,2,2,,,1,mp,,
114,137219,42238,43772,7,1534,4.202739726,4,english,1,2,1,timeline,2,deictic,2,tonight,14,2.3,,,,,4,3,,,1,mp,,
114,137219,42238,43772,7,1534,4.202739726,4,english,1,2,1,timeline,2,deictic,3,tomorrow,14,0.7,,,,,3,4,,,1,mp,,
114,137219,42238,43772,7,1534,4.202739726,4,english,1,2,1,timeline,2,deictic,4,lastweek,14,-4.5,,,,,1,1,,,1,mp,,
114,137219,42238,43772,7,1534,4.202739726,4,english,1,2,1,timeline,3,deictic,1,last year,14,-4.9,,,,,1,1,,,1,mp,,
114,137219,42238,43772,7,1534,4.202739726,4,english,1,2,1,timeline,3,deictic,2,yesterday,14,-1.9,,,,,2,2,,,1,mp,,
114,137219,42238,43772,7,1534,4.202739726,4,english,1,2,1,timeline,3,deictic,3,nextyear,14,-0.4,,,,,3,4,,,1,mp,,
114,137219,42238,43772,7,1534,4.202739726,4,english,1,2,1,timeline,3,deictic,4,nextweek,14,2,,,,,4,3,,,1,mp,,
114,137219,42238,43772,7,1534,4.202739726,4,english,1,2,1,timeline,4,deictic,1,tomorrow,14,-3.9,,,,,1,3,,,1,mp,,
114,137219,42238,43772,7,1534,4.202739726,4,english,1,2,1,timeline,4,deictic,2,yesterday,14,2,,,,,2,2,,,1,mp,,
114,137219,42238,43772,7,1534,4.202739726,4,english,1,2,1,timeline,4,deictic,3,twoago,14,-2,,,,,3,1,,,1,mp,,
114,137219,42238,43772,7,1534,4.202739726,4,english,1,2,1,timeline,4,deictic,4,twofromnow,14,-0.9,,,,,4,4,,,1,mp,,
114,137219,42238,43772,7,1534,4.202739726,4,english,1,1,,calendar,,verbal,1,daysofweek,,,,,,,999,7,,Did not do calendar task,1,mp,n/a,n/a
114,137219,42238,43772,7,1534,4.202739726,4,english,1,1,,calendar,1,deictic,1,yesterday,,,,,,,999,3,0,Did not do calendar task,1,mp,,
114,137219,42238,43772,7,1534,4.202739726,4,english,1,1,,calendar,2,deictic,2,beforeyesterday,,,,,,,999,2,0,Did not do calendar task,1,mp,,
114,137219,42238,43772,7,1534,4.202739726,4,english,1,1,,calendar,3,deictic,3,tomorrow,,,,,,,999,5,0,Did not do calendar task,1,mp,,
114,137219,42238,43772,7,1534,4.202739726,4,english,1,1,,calendar,4,deictic,4,aftertomorrow,,,,,,,999,6,0,Did not do calendar task,1,mp,,
114,137219,42238,43772,7,1534,4.202739726,4,english,1,1,,calendar,,verbal,2,aftertoday,,,,,,,999,1,,Did not do calendar task,1,mp,,
114,137219,42238,43772,7,1534,4.202739726,4,english,1,1,,calendar,,verbal,3,beforetoday,,,,,,,999,2,,Did not do calendar task,1,mp,,
114,137219,42238,43772,7,1534,4.202739726,4,english,1,1,,calendar,,verbal,4,today,,,,,,,999,,,Did not do calendar task,1,mp,,
114,137219,42238,43772,7,1534,4.202739726,4,english,1,1,,calendar,,verbal,5,yesterday,,,,,,,999,,,Did not do calendar task,1,mp,,
114,137219,42238,43772,7,1534,4.202739726,4,english,1,1,,calendar,,verbal,6,tomorrow,,,,,,,999,,,Did not do calendar task,1,mp,,
115,149926,42158,43772,7,1614,4.421917808,4,english,1,2,1,timeline,1,event,1,lastbday,14,-4.9,,,,,1,1,,,,mp,,
115,149926,42158,43772,7,1614,4.421917808,4,english,1,2,1,timeline,1,event,2,dinner,14,2.7,,,,,3,3,,,,mp,,
115,149926,42158,43772,7,1614,4.421917808,4,english,1,2,1,timeline,1,event,3,nextbday,14,4.5,,,,,4,4,,,,mp,,
115,149926,42158,43772,7,1614,4.421917808,4,english,1,2,1,timeline,1,event,4,breakfast,14,-2.6,,,,,2,2,,,,mp,,
115,149926,42158,43772,7,1614,4.421917808,4,english,1,2,1,timeline,2,deictic,1,thismorning,14,-1.1,,,,,2,2,,,,mp,,
115,149926,42158,43772,7,1614,4.421917808,4,english,1,2,1,timeline,2,deictic,2,tonight,14,5.2,,,,,4,3,,,,mp,,
115,149926,42158,43772,7,1614,4.421917808,4,english,1,2,1,timeline,2,deictic,3,tomorrow,14,3.2,,,,,3,4,,,,mp,,
115,149926,42158,43772,7,1614,4.421917808,4,english,1,2,1,timeline,2,deictic,4,lastweek,14,-3.3,,,,,1,1,,,,mp,,
115,149926,42158,43772,7,1614,4.421917808,4,english,1,2,1,timeline,3,deictic,1,last year,14,-3,,,,,1,1,,,,mp,,
115,149926,42158,43772,7,1614,4.421917808,4,english,1,2,1,timeline,3,deictic,2,yesterday,14,4.5,,,,,4,2,,,,mp,,
115,149926,42158,43772,7,1614,4.421917808,4,english,1,2,1,timeline,3,deictic,3,nextyear,14,2.2,,,,,3,4,,,,mp,,
115,149926,42158,43772,7,1614,4.421917808,4,english,1,2,1,timeline,3,deictic,4,nextweek,14,0.6,,,,,2,3,,,,mp,,
115,149926,42158,43772,7,1614,4.421917808,4,english,1,2,1,timeline,4,deictic,1,tomorrow,14,-5.1,,,,,1,3,,,,mp,,
115,149926,42158,43772,7,1614,4.421917808,4,english,1,2,1,timeline,4,deictic,2,yesterday,14,2.5,,,,,3,2,,,,mp,,
115,149926,42158,43772,7,1614,4.421917808,4,english,1,2,1,timeline,4,deictic,3,twoago,14,5,,,,,4,1,,,,mp,,
115,149926,42158,43772,7,1614,4.421917808,4,english,1,2,1,timeline,4,deictic,4,twofromnow,14,-2,,,,,2,4,,,,mp,,
115,149926,42158,43772,7,1614,4.421917808,4,english,1,1,,calendar,,verbal,1,daysofweek,,,,,,,4,7,3,,,mp,0,3
115,149926,42158,43772,7,1614,4.421917808,4,english,1,1,,calendar,1,deictic,1,yesterday,,,,,3,,3,3,0,,,mp,,
115,149926,42158,43772,7,1614,4.421917808,4,english,1,1,,calendar,2,deictic,2,beforeyesterday,,,,,6,,6,2,0,"Experimentor error, forgot to prompt forced choice",,mp,,
115,149926,42158,43772,7,1614,4.421917808,4,english,1,1,,calendar,3,deictic,3,tomorrow,,,,,5,,5,5,0,,,mp,,
115,149926,42158,43772,7,1614,4.421917808,4,english,1,1,,calendar,4,deictic,4,aftertomorrow,,,,,6,,6,6,0,,,mp,,
115,149926,42158,43772,7,1614,4.421917808,4,english,1,1,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,,,mp,,
115,149926,42158,43772,7,1614,4.421917808,4,english,1,1,,calendar,,verbal,3,beforetoday,,,,,,,1,2,,,,mp,,
115,149926,42158,43772,7,1614,4.421917808,4,english,1,1,,calendar,,verbal,4,today,,,,,,,5,,,,,mp,,
115,149926,42158,43772,7,1614,4.421917808,4,english,1,1,,calendar,,verbal,5,yesterday,,,,,,,5,,,,,mp,,
115,149926,42158,43772,7,1614,4.421917808,4,english,1,1,,calendar,,verbal,6,tomorrow,,,,,,,4,,,,,mp,,
116,150156,42076,43773,1,1697,4.649315068,4,english,1,4,,calendar,,verbal,1,daysofweek,,,,,,,0,7,7,,,vj,0,7
116,150156,42076,43773,1,1697,4.649315068,4,english,1,4,,calendar,1,deictic,1,beforeyesterday,,,,,1,5,5,2,1,,,vj,,
116,150156,42076,43773,1,1697,4.649315068,4,english,1,4,,calendar,2,deictic,2,aftertomorrow,,,,,5,5,5,6,1,,,vj,,
116,150156,42076,43773,1,1697,4.649315068,4,english,1,4,,calendar,3,deictic,3,yesterday,,,,,4,3,3,3,1,,,vj,,
116,150156,42076,43773,1,1697,4.649315068,4,english,1,4,,calendar,4,deictic,4,tomorrow,,,,,1,5,5,5,1,,,vj,,
116,150156,42076,43773,1,1697,4.649315068,4,english,1,4,,calendar,,verbal,2,aftertoday,,,,,,,2,1,,,,vj,,
116,150156,42076,43773,1,1697,4.649315068,4,english,1,4,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,,,vj,,
116,150156,42076,43773,1,1697,4.649315068,4,english,1,4,,calendar,,verbal,4,today,,,,,,,1,1,,,,vj,,
116,150156,42076,43773,1,1697,4.649315068,4,english,1,4,,calendar,,verbal,5,yesterday,,,,,,,5,7,,,,vj,,
116,150156,42076,43773,1,1697,4.649315068,4,english,1,4,,calendar,,verbal,6,tomorrow,,,,,,,6,2,,,,vj,,
