subjid,ID,dob,dot,weekday,agedays,ageyears,agegroup,language,monolingual,site,order,timelinefirst,task,linenum,itemtype,itemnum,item,covered,linelength,distfrommid,response1,response2,response,correctr,prompts,comments,exclude
77,147410,1/24/13,7/20/19,7,2368,6.487671233,6,english ,0,Lab,1,,timeline,1,event,1,breakfast,,14,-6.9,,,2,2,,,
77,147410,1/24/13,7/20/19,7,2368,6.487671233,6,english ,0,Lab,1,,timeline,1,event,2,nextbday,,14,0,,,3,4,,,
77,147410,1/24/13,7/20/19,7,2368,6.487671233,6,english ,0,Lab,1,,timeline,1,event,3,dinner,,14,6.9,,,4,3,,,
77,147410,1/24/13,7/20/19,7,2368,6.487671233,6,english ,0,Lab,1,,timeline,1,event,4,lastbday,,14,-6.9,,,1,1,,,
77,147410,1/24/13,7/20/19,7,2368,6.487671233,6,english ,0,Lab,1,,timeline,2,deictic,1,lastweek,,14,6.9,,,4,1,,,
77,147410,1/24/13,7/20/19,7,2368,6.487671233,6,english ,0,Lab,1,,timeline,2,deictic,2,tomorrow,,14,0,,,2,4,,,
77,147410,1/24/13,7/20/19,7,2368,6.487671233,6,english ,0,Lab,1,,timeline,2,deictic,3,tonight,,14,-6.8,,,1,3,,,
77,147410,1/24/13,7/20/19,7,2368,6.487671233,6,english ,0,Lab,1,,timeline,2,deictic,4,thismorning,,14,6.8,,,3,2,,,
77,147410,1/24/13,7/20/19,7,2368,6.487671233,6,english ,0,Lab,1,,timeline,3,deictic,1,nextweek,,14,-6.9,,,1,3,,,
77,147410,1/24/13,7/20/19,7,2368,6.487671233,6,english ,0,Lab,1,,timeline,3,deictic,2,nextyear,,14,-0.1,,,3,4,,,
77,147410,1/24/13,7/20/19,7,2368,6.487671233,6,english ,0,Lab,1,,timeline,3,deictic,3,yesterday,,14,6.9,,,4,2,,,
77,147410,1/24/13,7/20/19,7,2368,6.487671233,6,english ,0,Lab,1,,timeline,3,deictic,4,last year,,14,-6.8,,,2,1,,,
77,147410,1/24/13,7/20/19,7,2368,6.487671233,6,english ,0,Lab,1,,timeline,4,deictic,1,yesterday,,14,0.1,,,3,2,,,
77,147410,1/24/13,7/20/19,7,2368,6.487671233,6,english ,0,Lab,1,,timeline,4,deictic,2,tomorrow,,14,-6.9,,,1,3,,,
77,147410,1/24/13,7/20/19,7,2368,6.487671233,6,english ,0,Lab,1,,timeline,4,deictic,3,twofromnow,,14,6.7,,,4,4,,,
77,147410,1/24/13,7/20/19,7,2368,6.487671233,6,english ,0,Lab,1,,timeline,4,deictic,4,twoago,,14,-0.1,,,2,1,,,
78,149327,2/4/15,7/20/19,7,1627,4.457534247,4,,,,2,,timeline,1,event,1,lastbday,,14,1.9,,,1,1,,,
78,149327,2/4/15,7/20/19,7,1627,4.457534247,4,,,,2,,timeline,1,event,2,dinner,,14,3.7,,,2,3,,,
78,149327,2/4/15,7/20/19,7,1627,4.457534247,4,,,,2,,timeline,1,event,3,nextbday,,14,5.7,,,3,4,,,
78,149327,2/4/15,7/20/19,7,1627,4.457534247,4,,,,2,,timeline,1,event,4,breakfast,,14,6.3,,,4,2,,,
78,149327,2/4/15,7/20/19,7,1627,4.457534247,4,,,,2,,timeline,2,deictic,1,thismorning,,14,6,,,4,2,,,
78,149327,2/4/15,7/20/19,7,1627,4.457534247,4,,,,2,,timeline,2,deictic,2,tonight,,14,-3.1,,,2,3,,,
78,149327,2/4/15,7/20/19,7,1627,4.457534247,4,,,,2,,timeline,2,deictic,3,tomorrow,,14,1.7,,,3,4,,,
78,149327,2/4/15,7/20/19,7,1627,4.457534247,4,,,,2,,timeline,2,deictic,4,lastweek,,14,-5.9,,,1,1,,,
78,149327,2/4/15,7/20/19,7,1627,4.457534247,4,,,,2,,timeline,3,deictic,1,last year,,14,-5.2,,,1,1,,,
78,149327,2/4/15,7/20/19,7,1627,4.457534247,4,,,,2,,timeline,3,deictic,2,yesterday,,14,0.8,,,4,2,,,
78,149327,2/4/15,7/20/19,7,1627,4.457534247,4,,,,2,,timeline,3,deictic,3,nextyear,,14,-0.7,,,3,4,,,
78,149327,2/4/15,7/20/19,7,1627,4.457534247,4,,,,2,,timeline,3,deictic,4,nextweek,,14,-2.2,,,2,3,,,
78,149327,2/4/15,7/20/19,7,1627,4.457534247,4,,,,2,,timeline,4,deictic,1,tomorrow,,14,3.3,,,4,3,,,
78,149327,2/4/15,7/20/19,7,1627,4.457534247,4,,,,2,,timeline,4,deictic,2,yesterday,,14,1.3,,,3,2,,,
78,149327,2/4/15,7/20/19,7,1627,4.457534247,4,,,,2,,timeline,4,deictic,3,twoago,,14,-4.5,,,2,1,,,
78,149327,2/4/15,7/20/19,7,1627,4.457534247,4,,,,2,,timeline,4,deictic,4,twofromnow,,14,-5.9,,,1,4,,,
78,149327,2/4/15,7/20/19,7,1627,4.457534247,4,,,,3,,calendar,,verbal,1,daysofweek,,,,,,7,7,3,,
78,149327,2/4/15,7/20/19,7,1627,4.457534247,4,,,,3,,calendar,1,deictic,1,tomorrow,,,,3,6,6,5,,,
78,149327,2/4/15,7/20/19,7,1627,4.457534247,4,,,,3,,calendar,2,deictic,2,beforeyesterday,,,,3,3,3,2,,,
78,149327,2/4/15,7/20/19,7,1627,4.457534247,4,,,,3,,calendar,3,deictic,3,aftertomorrow,,,,5,5,5,6,,,
78,149327,2/4/15,7/20/19,7,1627,4.457534247,4,,,,3,,calendar,4,deictic,4,yesterday,,,,5,3,3,3,,,
78,149327,2/4/15,7/20/19,7,1627,4.457534247,4,,,,3,,calendar,,verbal,2,aftertoday,,,,,,1,1,,,
78,149327,2/4/15,7/20/19,7,1627,4.457534247,4,,,,3,,calendar,,verbal,3,beforetoday,,,,,,2,2,,,
78,149327,2/4/15,7/20/19,7,1627,4.457534247,4,,,,3,,calendar,,verbal,4,today,,,,,,2,6,,,
78,149327,2/4/15,7/20/19,7,1627,4.457534247,4,,,,3,,calendar,,verbal,5,yesterday,,,,,,2,5,,,
78,149327,2/4/15,7/20/19,7,1627,4.457534247,4,,,,3,,calendar,,verbal,6,tomorrow,,,,,,6,7,,,
79,150064,10/1/12,7/20/19,7,2483,6.802739726,6,english ,1,Lab,1,,calendar,,verbal,1,daysofweek,,,,,,7,7,,,
79,150064,10/1/12,7/20/19,7,2483,6.802739726,6,english ,1,Lab,1,,calendar,1,deictic,1,yesterday,,,,3,,3,3,,,
79,150064,10/1/12,7/20/19,7,2483,6.802739726,6,english ,1,Lab,1,,calendar,2,deictic,2,beforeyesterday,,,,2,,2,2,,,
79,150064,10/1/12,7/20/19,7,2483,6.802739726,6,english ,1,Lab,1,,calendar,3,deictic,3,tomorrow,,,,5,,5,5,,,
79,150064,10/1/12,7/20/19,7,2483,6.802739726,6,english ,1,Lab,1,,calendar,4,deictic,4,aftertomorrow,,,,6,,6,6,,,
79,150064,10/1/12,7/20/19,7,2483,6.802739726,6,english ,1,Lab,1,,calendar,,verbal,2,aftertoday,,,,,,1,1,,,
79,150064,10/1/12,7/20/19,7,2483,6.802739726,6,english ,1,Lab,1,,calendar,,verbal,3,beforetoday,,,,,,2,2,,,
79,150064,10/1/12,7/20/19,7,2483,6.802739726,6,english ,1,Lab,1,,calendar,,verbal,4,today,,,,,,6,6,,,
79,150064,10/1/12,7/20/19,7,2483,6.802739726,6,english ,1,Lab,1,,calendar,,verbal,5,yesterday,,,,,,5,5,,,
79,150064,10/1/12,7/20/19,7,2483,6.802739726,6,english ,1,Lab,1,,calendar,,verbal,6,tomorrow,,,,,,7,7,,,
79,150064,10/1/12,7/20/19,7,2483,6.802739726,6,english ,1,Lab,1,,timeline,1,event,1,breakfast,,14,-5.3,,,2,2,,,
79,150064,10/1/12,7/20/19,7,2483,6.802739726,6,english ,1,Lab,1,,timeline,1,event,2,nextbday,,14,-2.7,,,3,4,,,
79,150064,10/1/12,7/20/19,7,2483,6.802739726,6,english ,1,Lab,1,,timeline,1,event,3,dinner,,14,4.8,,,4,3,,,
79,150064,10/1/12,7/20/19,7,2483,6.802739726,6,english ,1,Lab,1,,timeline,1,event,4,lastbday,,14,-6,,,1,1,,,
79,150064,10/1/12,7/20/19,7,2483,6.802739726,6,english ,1,Lab,1,,timeline,2,deictic,1,lastweek,,14,-3.2,,,2,1,,,
79,150064,10/1/12,7/20/19,7,2483,6.802739726,6,english ,1,Lab,1,,timeline,2,deictic,2,tomorrow,,14,4.2,,,3,4,,,
79,150064,10/1/12,7/20/19,7,2483,6.802739726,6,english ,1,Lab,1,,timeline,2,deictic,3,tonight,,14,6.7,,,4,3,,,
79,150064,10/1/12,7/20/19,7,2483,6.802739726,6,english ,1,Lab,1,,timeline,2,deictic,4,thismorning,,14,-6.7,,,1,2,,,
79,150064,10/1/12,7/20/19,7,2483,6.802739726,6,english ,1,Lab,1,,timeline,3,deictic,1,nextweek,,14,2.1,,,2,3,,,
79,150064,10/1/12,7/20/19,7,2483,6.802739726,6,english ,1,Lab,1,,timeline,3,deictic,2,nextyear,,14,6.9,,,4,4,,,
79,150064,10/1/12,7/20/19,7,2483,6.802739726,6,english ,1,Lab,1,,timeline,3,deictic,3,yesterday,,14,3.7,,,3,2,,,
79,150064,10/1/12,7/20/19,7,2483,6.802739726,6,english ,1,Lab,1,,timeline,3,deictic,4,last year,,14,-6.9,,,1,1,,,
79,150064,10/1/12,7/20/19,7,2483,6.802739726,6,english ,1,Lab,1,,timeline,4,deictic,1,yesterday,,14,4.1,,,2,2,,,
79,150064,10/1/12,7/20/19,7,2483,6.802739726,6,english ,1,Lab,1,,timeline,4,deictic,2,tomorrow,,14,5.5,,,3,3,,,
79,150064,10/1/12,7/20/19,7,2483,6.802739726,6,english ,1,Lab,1,,timeline,4,deictic,3,twofromnow,,14,6.2,,,4,4,,,
79,150064,10/1/12,7/20/19,7,2483,6.802739726,6,english ,1,Lab,1,,timeline,4,deictic,4,twoago,,14,3.3,,,1,1,,,
80,146460,9/25/14,7/22/19,2,1761,4.824657534,4,english ,1,Lab,2,,timeline,1,event,1,lastbday,,14,-6.3,,,1,1,,experimenter error,1
80,146460,9/25/14,7/22/19,2,1761,4.824657534,4,english ,1,Lab,2,,timeline,1,event,2,dinner,,14,6.6,,,4,3,,experimenter error,1
80,146460,9/25/14,7/22/19,2,1761,4.824657534,4,english ,1,Lab,2,,timeline,1,event,3,nextbday,,14,-4.1,,,2,4,,experimenter error,1
80,146460,9/25/14,7/22/19,2,1761,4.824657534,4,english ,1,Lab,2,,timeline,1,event,4,breakfast,,14,-1.4,,,3,2,,experimenter error,1
80,146460,9/25/14,7/22/19,2,1761,4.824657534,4,english ,1,Lab,2,,timeline,2,deictic,1,thismorning,,14,-6.3,,,1,2,,experimenter error,1
80,146460,9/25/14,7/22/19,2,1761,4.824657534,4,english ,1,Lab,2,,timeline,2,deictic,2,tonight,,14,2,,,3,3,,experimenter error,1
80,146460,9/25/14,7/22/19,2,1761,4.824657534,4,english ,1,Lab,2,,timeline,2,deictic,3,tomorrow,,14,3.8,,,4,4,,experimenter error,1
80,146460,9/25/14,7/22/19,2,1761,4.824657534,4,english ,1,Lab,2,,timeline,2,deictic,4,lastweek,,14,-1.5,,,2,1,,experimenter error,1
80,146460,9/25/14,7/22/19,2,1761,4.824657534,4,english ,1,Lab,2,,timeline,3,deictic,1,last year,,14,1.6,,,3,1,,experimenter error,1
80,146460,9/25/14,7/22/19,2,1761,4.824657534,4,english ,1,Lab,2,,timeline,3,deictic,2,yesterday,,14,-3.2,,,1,2,,experimenter error,1
80,146460,9/25/14,7/22/19,2,1761,4.824657534,4,english ,1,Lab,2,,timeline,3,deictic,3,nextyear,,14,3.1,,,4,4,,experimenter error,1
80,146460,9/25/14,7/22/19,2,1761,4.824657534,4,english ,1,Lab,2,,timeline,3,deictic,4,nextweek,,14,-2.1,,,2,3,,experimenter error,1
80,146460,9/25/14,7/22/19,2,1761,4.824657534,4,english ,1,Lab,2,,timeline,4,deictic,1,tomorrow,,14,-5.1,,,1,3,,experimenter error,1
80,146460,9/25/14,7/22/19,2,1761,4.824657534,4,english ,1,Lab,2,,timeline,4,deictic,2,yesterday,,14,-3.7,,,2,2,,experimenter error,1
80,146460,9/25/14,7/22/19,2,1761,4.824657534,4,english ,1,Lab,2,,timeline,4,deictic,3,twoago,,14,-3.1,,,3,1,,experimenter error,1
80,146460,9/25/14,7/22/19,2,1761,4.824657534,4,english ,1,Lab,2,,timeline,4,deictic,4,twofromnow,,14,0.9,,,4,4,,experimenter error,1
80,146460,9/25/14,7/22/19,2,1761,4.824657534,4,english ,1,Lab,2,,calendar,,verbal,1,daysofweek,,,,,,7,7,3,experimenter error,1
80,146460,9/25/14,7/22/19,2,1761,4.824657534,4,english ,1,Lab,2,,calendar,1,deictic,1,yesterday,,,,3,,3,3,,experimenter error,1
80,146460,9/25/14,7/22/19,2,1761,4.824657534,4,english ,1,Lab,2,,calendar,2,deictic,2,tomorrow,,,,3,5,5,5,,experimenter error,1
80,146460,9/25/14,7/22/19,2,1761,4.824657534,4,english ,1,Lab,2,,calendar,3,deictic,3,beforeyesterday,,,,3,3,3,2,,experimenter error,1
80,146460,9/25/14,7/22/19,2,1761,4.824657534,4,english ,1,Lab,2,,calendar,4,deictic,4,aftertomorrow,,,,4,5,5,6,,experimenter error,1
80,146460,9/25/14,7/22/19,2,1761,4.824657534,4,english ,1,Lab,2,,calendar,,verbal,2,aftertoday,,,,,,,1,,experimenter error,1
80,146460,9/25/14,7/22/19,2,1761,4.824657534,4,english ,1,Lab,2,,calendar,,verbal,3,beforetoday,,,,,,,2,,experimenter error,1
80,146460,9/25/14,7/22/19,2,1761,4.824657534,4,english ,1,Lab,2,,calendar,,verbal,4,today,,,,,,,,,experimenter error,1
80,146460,9/25/14,7/22/19,2,1761,4.824657534,4,english ,1,Lab,2,,calendar,,verbal,5,yesterday,,,,,,,,,experimenter error,1
80,146460,9/25/14,7/22/19,2,1761,4.824657534,4,english ,1,Lab,2,,calendar,,verbal,6,tomorrow,,,,,,,,,experimenter error,1
81,137240,7/9/15,7/25/19,5,1477,4.046575342,4,english ,,Lab,2,,timeline,1,event,1,lastbday,,14,2.5,,,2,1,,,
81,137240,7/9/15,7/25/19,5,1477,4.046575342,4,english ,,Lab,2,,timeline,1,event,2,dinner,,14,5.4,,,4,3,,,
81,137240,7/9/15,7/25/19,5,1477,4.046575342,4,english ,,Lab,2,,timeline,1,event,3,nextbday,,14,-4.1,,,1,4,,,
81,137240,7/9/15,7/25/19,5,1477,4.046575342,4,english ,,Lab,2,,timeline,1,event,4,breakfast,,14,4.1,,,3,2,,,
81,137240,7/9/15,7/25/19,5,1477,4.046575342,4,english ,,Lab,2,,timeline,2,deictic,1,thismorning,,14,1.5,,,1,2,,,
81,137240,7/9/15,7/25/19,5,1477,4.046575342,4,english ,,Lab,2,,timeline,2,deictic,2,tonight,,14,2.7,,,2,3,,,
81,137240,7/9/15,7/25/19,5,1477,4.046575342,4,english ,,Lab,2,,timeline,2,deictic,3,tomorrow,,14,4.5,,,3,4,,,
81,137240,7/9/15,7/25/19,5,1477,4.046575342,4,english ,,Lab,2,,timeline,2,deictic,4,lastweek,,14,5.4,,,4,1,,,
81,137240,7/9/15,7/25/19,5,1477,4.046575342,4,english ,,Lab,2,,timeline,3,deictic,1,last year,,14,0.9,,,1,1,,,
81,137240,7/9/15,7/25/19,5,1477,4.046575342,4,english ,,Lab,2,,timeline,3,deictic,2,yesterday,,14,1.7,,,2,2,,,
81,137240,7/9/15,7/25/19,5,1477,4.046575342,4,english ,,Lab,2,,timeline,3,deictic,3,nextyear,,14,3.6,,,3,4,,,
81,137240,7/9/15,7/25/19,5,1477,4.046575342,4,english ,,Lab,2,,timeline,3,deictic,4,nextweek,,14,4.7,,,4,3,,,
81,137240,7/9/15,7/25/19,5,1477,4.046575342,4,english ,,Lab,2,,timeline,4,deictic,1,tomorrow,,14,3.1,,,1,3,,,
81,137240,7/9/15,7/25/19,5,1477,4.046575342,4,english ,,Lab,2,,timeline,4,deictic,2,yesterday,,14,3.8,,,2,2,,,
81,137240,7/9/15,7/25/19,5,1477,4.046575342,4,english ,,Lab,2,,timeline,4,deictic,3,twoago,,14,5,,,4,1,,,
81,137240,7/9/15,7/25/19,5,1477,4.046575342,4,english ,,Lab,2,,timeline,4,deictic,4,twofromnow,,14,3,,,2,4,,,
81,137240,7/9/15,7/25/19,5,1477,4.046575342,4,english ,,Lab,2,,calendar,,verbal,1,daysofweek,,,,,,7,7,4,,
81,137240,7/9/15,7/25/19,5,1477,4.046575342,4,english ,,Lab,2,,calendar,1,deictic,1,yesterday,,,,5,2,2,3,,,
81,137240,7/9/15,7/25/19,5,1477,4.046575342,4,english ,,Lab,2,,calendar,2,deictic,2,tomorrow,,,,5,,5,5,,,
81,137240,7/9/15,7/25/19,5,1477,4.046575342,4,english ,,Lab,2,,calendar,3,deictic,3,beforeyesterday,,,,5,2,2,2,,,
81,137240,7/9/15,7/25/19,5,1477,4.046575342,4,english ,,Lab,2,,calendar,4,deictic,4,aftertomorrow,,,,5,5,5,6,,,
81,137240,7/9/15,7/25/19,5,1477,4.046575342,4,english ,,Lab,2,,calendar,,verbal,2,aftertoday,,,,,,2,1,,,
81,137240,7/9/15,7/25/19,5,1477,4.046575342,4,english ,,Lab,2,,calendar,,verbal,3,beforetoday,,,,,,1,2,,,
81,137240,7/9/15,7/25/19,5,1477,4.046575342,4,english ,,Lab,2,,calendar,,verbal,4,today,,,,,,4,4,,,
81,137240,7/9/15,7/25/19,5,1477,4.046575342,4,english ,,Lab,2,,calendar,,verbal,5,yesterday,,,,,,7,3,,,
81,137240,7/9/15,7/25/19,5,1477,4.046575342,4,english ,,Lab,2,,calendar,,verbal,6,tomorrow,,,,,,1,5,,,
82,149262,8/26/13,7/30/19,3,2164,5.928767123,5,english ,1,Lab,1,,timeline,1,event,1,breakfast,,14,3.8,,,3,2,,experimenter error,1
82,149262,8/26/13,7/30/19,3,2164,5.928767123,5,english ,1,Lab,1,,timeline,1,event,2,nextbday,,14,-3.7,,,1,4,,experimenter error,1
82,149262,8/26/13,7/30/19,3,2164,5.928767123,5,english ,1,Lab,1,,timeline,1,event,3,dinner,,14,-2.6,,,2,3,,experimenter error,1
82,149262,8/26/13,7/30/19,3,2164,5.928767123,5,english ,1,Lab,1,,timeline,1,event,4,lastbday,,14,5.5,,,4,1,,experimenter error,1
82,149262,8/26/13,7/30/19,3,2164,5.928767123,5,english ,1,Lab,1,,timeline,2,deictic,1,lastweek,,14,6.9,,,4,1,,experimenter error,1
82,149262,8/26/13,7/30/19,3,2164,5.928767123,5,english ,1,Lab,1,,timeline,2,deictic,2,tomorrow,,14,2.9,,,3,4,,experimenter error,1
82,149262,8/26/13,7/30/19,3,2164,5.928767123,5,english ,1,Lab,1,,timeline,2,deictic,3,tonight,,14,-6.8,,,1,3,,experimenter error,1
82,149262,8/26/13,7/30/19,3,2164,5.928767123,5,english ,1,Lab,1,,timeline,2,deictic,4,thismorning,,14,0.1,,,2,2,,experimenter error,1
82,149262,8/26/13,7/30/19,3,2164,5.928767123,5,english ,1,Lab,1,,timeline,3,deictic,1,nextweek,,14,-3.8,,,1,3,,experimenter error,1
82,149262,8/26/13,7/30/19,3,2164,5.928767123,5,english ,1,Lab,1,,timeline,3,deictic,2,nextyear,,14,5.9,,,4,4,,experimenter error,1
82,149262,8/26/13,7/30/19,3,2164,5.928767123,5,english ,1,Lab,1,,timeline,3,deictic,3,yesterday,,14,-2.8,,,2,2,,experimenter error,1
82,149262,8/26/13,7/30/19,3,2164,5.928767123,5,english ,1,Lab,1,,timeline,3,deictic,4,last year,,14,3.7,,,3,1,,experimenter error,1
82,149262,8/26/13,7/30/19,3,2164,5.928767123,5,english ,1,Lab,1,,timeline,4,deictic,1,yesterday,,14,-5.8,,,1,2,,experimenter error,1
82,149262,8/26/13,7/30/19,3,2164,5.928767123,5,english ,1,Lab,1,,timeline,4,deictic,2,tomorrow,,14,-4.8,,,2,3,,experimenter error,1
82,149262,8/26/13,7/30/19,3,2164,5.928767123,5,english ,1,Lab,1,,timeline,4,deictic,3,twofromnow,,14,2.9,,,3,4,,experimenter error,1
82,149262,8/26/13,7/30/19,3,2164,5.928767123,5,english ,1,Lab,1,,timeline,4,deictic,4,twoago,,14,5.9,,,4,1,,experimenter error,1
82,149262,8/26/13,7/30/19,3,2164,5.928767123,5,english ,1,Lab,4,,calendar,,verbal,1,daysofweek,,,,,,7,7,2,experimenter error,1
82,149262,8/26/13,7/30/19,3,2164,5.928767123,5,english ,1,Lab,4,,calendar,1,deictic,1,beforeyesterday,,,,3,,3,2,,experimenter error,1
82,149262,8/26/13,7/30/19,3,2164,5.928767123,5,english ,1,Lab,4,,calendar,2,deictic,2,aftertomorrow,,,,6,,6,6,,experimenter error,1
82,149262,8/26/13,7/30/19,3,2164,5.928767123,5,english ,1,Lab,4,,calendar,3,deictic,3,yesterday,,,,3,,3,3,,experimenter error,1
82,149262,8/26/13,7/30/19,3,2164,5.928767123,5,english ,1,Lab,4,,calendar,4,deictic,4,tomorrow,,,,2,6,6,5,,experimenter error,1
82,149262,8/26/13,7/30/19,3,2164,5.928767123,5,english ,1,Lab,4,,calendar,,verbal,2,aftertoday,,,,,,1,1,,experimenter error,1
82,149262,8/26/13,7/30/19,3,2164,5.928767123,5,english ,1,Lab,4,,calendar,,verbal,3,beforetoday,,,,,,2,2,,experimenter error,1
82,149262,8/26/13,7/30/19,3,2164,5.928767123,5,english ,1,Lab,4,,calendar,,verbal,4,today,,,,,,1,2,,experimenter error,1
82,149262,8/26/13,7/30/19,3,2164,5.928767123,5,english ,1,Lab,4,,calendar,,verbal,5,yesterday,,,,,,1,1,,experimenter error,1
82,149262,8/26/13,7/30/19,3,2164,5.928767123,5,english ,1,Lab,4,,calendar,,verbal,6,tomorrow,,,,,,2,3,,experimenter error,1
83,149263,5/26/15,7/30/19,3,1526,4.180821918,4,english ,1,Lab,4,,calendar,,verbal,1,daysofweek,,,,,,7,7,7,,
83,149263,5/26/15,7/30/19,3,1526,4.180821918,4,english ,1,Lab,4,,calendar,1,deictic,1,beforeyesterday,,,,6,2,2,2,,,
83,149263,5/26/15,7/30/19,3,1526,4.180821918,4,english ,1,Lab,4,,calendar,2,deictic,2,aftertomorrow,,,,5,5,5,6,,,
83,149263,5/26/15,7/30/19,3,1526,4.180821918,4,english ,1,Lab,4,,calendar,3,deictic,3,yesterday,,,,6,2,2,3,,,
83,149263,5/26/15,7/30/19,3,1526,4.180821918,4,english ,1,Lab,4,,calendar,4,deictic,4,tomorrow,,,,3,6,6,5,,,
83,149263,5/26/15,7/30/19,3,1526,4.180821918,4,english ,1,Lab,4,,calendar,,verbal,2,aftertoday,,,,,,2,1,,,
83,149263,5/26/15,7/30/19,3,1526,4.180821918,4,english ,1,Lab,4,,calendar,,verbal,3,beforetoday,,,,,,1,2,,,
83,149263,5/26/15,7/30/19,3,1526,4.180821918,4,english ,1,Lab,4,,calendar,,verbal,4,today,,,,,,7,2,,,
83,149263,5/26/15,7/30/19,3,1526,4.180821918,4,english ,1,Lab,4,,calendar,,verbal,5,yesterday,,,,,,,1,,said tomorrow,
83,149263,5/26/15,7/30/19,3,1526,4.180821918,4,english ,1,Lab,4,,calendar,,verbal,6,tomorrow,,,,,,7,3,,,
83,149263,5/26/15,7/30/19,3,1526,4.180821918,4,english ,1,Lab,2,,timeline,1,event,1,lastbday,,14,-6.8,,,1,1,,,
83,149263,5/26/15,7/30/19,3,1526,4.180821918,4,english ,1,Lab,2,,timeline,1,event,2,dinner,,14,6.9,,,4,3,,,
83,149263,5/26/15,7/30/19,3,1526,4.180821918,4,english ,1,Lab,2,,timeline,1,event,3,nextbday,,14,1.5,,,3,4,,,
83,149263,5/26/15,7/30/19,3,1526,4.180821918,4,english ,1,Lab,2,,timeline,1,event,4,breakfast,,14,-2.5,,,2,2,,,
83,149263,5/26/15,7/30/19,3,1526,4.180821918,4,english ,1,Lab,2,,timeline,2,deictic,1,thismorning,,14,-0.1,,,2,2,,,
83,149263,5/26/15,7/30/19,3,1526,4.180821918,4,english ,1,Lab,2,,timeline,2,deictic,2,tonight,,14,-3.3,,,1,3,,,
83,149263,5/26/15,7/30/19,3,1526,4.180821918,4,english ,1,Lab,2,,timeline,2,deictic,3,tomorrow,,14,3.3,,,4,4,,,
83,149263,5/26/15,7/30/19,3,1526,4.180821918,4,english ,1,Lab,2,,timeline,2,deictic,4,lastweek,,14,1.8,,,3,1,,,
83,149263,5/26/15,7/30/19,3,1526,4.180821918,4,english ,1,Lab,2,,timeline,3,deictic,1,last year,,14,0,,,3,1,,,
83,149263,5/26/15,7/30/19,3,1526,4.180821918,4,english ,1,Lab,2,,timeline,3,deictic,2,yesterday,,14,3.6,,,4,2,,,
83,149263,5/26/15,7/30/19,3,1526,4.180821918,4,english ,1,Lab,2,,timeline,3,deictic,3,nextyear,,14,-2.8,,,2,4,,,
83,149263,5/26/15,7/30/19,3,1526,4.180821918,4,english ,1,Lab,2,,timeline,3,deictic,4,nextweek,,14,-5.2,,,1,3,,,
83,149263,5/26/15,7/30/19,3,1526,4.180821918,4,english ,1,Lab,2,,timeline,4,deictic,1,tomorrow,,14,-0.1,,,2,3,,,
83,149263,5/26/15,7/30/19,3,1526,4.180821918,4,english ,1,Lab,2,,timeline,4,deictic,2,yesterday,,14,3.6,,,4,2,,,
83,149263,5/26/15,7/30/19,3,1526,4.180821918,4,english ,1,Lab,2,,timeline,4,deictic,3,twoago,,14,1.2,,,3,1,,,
83,149263,5/26/15,7/30/19,3,1526,4.180821918,4,english ,1,Lab,2,,timeline,4,deictic,4,twofromnow,,14,-2.2,,,1,4,,,
84, 148938 ,7/20/14,9/7/19,7,1875,5.136986301,4,english ,1,Lab,1,,timeline,1,event,1,breakfast,,14,-4.2,,,1,2,,,
84, 148938 ,7/20/14,9/7/19,7,1875,5.136986301,4,english ,1,Lab,1,,timeline,1,event,2,nextbday,,14,3.3,,,4,4,,,
84, 148938 ,7/20/14,9/7/19,7,1875,5.136986301,4,english ,1,Lab,1,,timeline,1,event,3,dinner,,14,-2.2,,,2,3,,,
84, 148938 ,7/20/14,9/7/19,7,1875,5.136986301,4,english ,1,Lab,1,,timeline,1,event,4,lastbday,,14,1,,,3,1,,,
84, 148938 ,7/20/14,9/7/19,7,1875,5.136986301,4,english ,1,Lab,1,,timeline,2,deictic,1,lastweek,,14,0,,,2,1,,,
84, 148938 ,7/20/14,9/7/19,7,1875,5.136986301,4,english ,1,Lab,1,,timeline,2,deictic,2,tomorrow,,14,-5.5,,,1,4,,,
84, 148938 ,7/20/14,9/7/19,7,1875,5.136986301,4,english ,1,Lab,1,,timeline,2,deictic,3,tonight,,14,6.4,,,4,3,,,
84, 148938 ,7/20/14,9/7/19,7,1875,5.136986301,4,english ,1,Lab,1,,timeline,2,deictic,4,thismorning,,14,2.8,,,3,2,,,
84, 148938 ,7/20/14,9/7/19,7,1875,5.136986301,4,english ,1,Lab,1,,timeline,3,deictic,1,nextweek,,14,7,,,4,3,,,
84, 148938 ,7/20/14,9/7/19,7,1875,5.136986301,4,english ,1,Lab,1,,timeline,3,deictic,2,nextyear,,14,-6.9,,,1,4,,,
84, 148938 ,7/20/14,9/7/19,7,1875,5.136986301,4,english ,1,Lab,1,,timeline,3,deictic,3,yesterday,,14,2.5,,,3,2,,,
84, 148938 ,7/20/14,9/7/19,7,1875,5.136986301,4,english ,1,Lab,1,,timeline,3,deictic,4,last year,,14,-2.6,,,2,1,,,
84, 148938 ,7/20/14,9/7/19,7,1875,5.136986301,4,english ,1,Lab,1,,timeline,4,deictic,1,yesterday,,14,0.4,,,2,2,,,
84, 148938 ,7/20/14,9/7/19,7,1875,5.136986301,4,english ,1,Lab,1,,timeline,4,deictic,2,tomorrow,,14,3.4,,,3,3,,,
